config,mode,T_kv,B,pipeline,latency_ms,tokens_per_sec
deepseek_r1_7b,decode,32768,1,P5,1.2838,779.0
deepseek_r1_7b,decode,32768,4,P0,2.53,1581.0
deepseek_r1_7b,decode,32768,4,P1,4.2064,950.9
deepseek_r1_7b,decode,32768,4,P3,1.5619,2560.9
deepseek_r1_7b,decode,32768,4,P5,1.5582,2567.0
deepseek_r1_7b,decode,32768,8,P0,5.3046,1508.1
deepseek_r1_7b,decode,32768,8,P1,8.5623,934.3
deepseek_r1_7b,decode,32768,8,P3,1.769,4522.4
deepseek_r1_7b,decode,32768,8,P5,1.7673,4526.8
deepseek_r1_7b,decode,32768,32,P0,20.7884,1539.3
deepseek_r1_7b,decode,32768,32,P1,33.5636,953.4
deepseek_r1_7b,decode,32768,32,P3,6.5809,4862.6
deepseek_r1_7b,decode,32768,32,P5,6.5977,4850.2
deepseek_r1_7b,decode,32768,64,P0,41.3642,1547.2
deepseek_r1_7b,decode,32768,64,P1,66.876,957.0
deepseek_r1_7b,decode,32768,64,P3,11.8508,5400.5
deepseek_r1_7b,decode,32768,64,P5,11.8364,5407.0
deepseek_r1_7b,decode,65536,1,P0,1.4155,706.5
deepseek_r1_7b,decode,65536,1,P1,2.3598,423.8
deepseek_r1_7b,decode,65536,1,P3,3.1102,321.5
deepseek_r1_7b,decode,65536,1,P5,3.0817,324.5
deepseek_r1_7b,decode,65536,4,P0,5.1905,770.6
deepseek_r1_7b,decode,65536,4,P1,8.4367,474.1
deepseek_r1_7b,decode,65536,4,P3,3.0904,1294.3
deepseek_r1_7b,decode,65536,4,P5,3.0795,1298.9
deepseek_r1_7b,decode,65536,8,P0,10.9106,733.2
deepseek_r1_7b,decode,65536,8,P1,17.2149,464.7
deepseek_r1_7b,decode,65536,8,P3,3.4939,2289.7
deepseek_r1_7b,decode,65536,8,P5,3.4962,2288.2
deepseek_r1_7b,decode,65536,32,P0,42.9721,744.7
deepseek_r1_7b,decode,65536,32,P1,68.2165,469.1
deepseek_r1_7b,decode,65536,32,P3,13.0946,2443.8
deepseek_r1_7b,decode,65536,32,P5,13.2386,2417.2
deepseek_r1_7b,decode,131072,1,P0,3.0507,327.8
deepseek_r1_7b,decode,131072,1,P1,4.7378,211.1
deepseek_r1_7b,decode,131072,1,P3,6.1625,162.3
deepseek_r1_7b,decode,131072,1,P5,6.1754,161.9
deepseek_r1_7b,decode,131072,4,P0,12.401,322.6
deepseek_r1_7b,decode,131072,4,P1,18.3948,217.5
deepseek_r1_7b,decode,131072,4,P3,6.0744,658.5
deepseek_r1_7b,decode,131072,4,P5,6.0707,658.9
deepseek_r1_7b,decode,131072,8,P0,25.0777,319.0
deepseek_r1_7b,decode,131072,8,P1,37.822,211.5
deepseek_r1_7b,decode,131072,8,P3,6.9556,1150.2
deepseek_r1_7b,decode,131072,8,P5,7.0396,1136.4
phi4_14b,decode,2048,1,P0,0.0907,11028.5
phi4_14b,decode,2048,1,P1,0.2968,3369.1
phi4_14b,decode,2048,1,P3,0.1133,8826.9
phi4_14b,decode,2048,1,P5,0.1123,8904.1
phi4_14b,decode,2048,4,P0,0.2952,13548.9
phi4_14b,decode,2048,4,P1,0.5887,6794.3
phi4_14b,decode,2048,4,P3,0.1299,30790.0
phi4_14b,decode,2048,4,P5,0.1308,30581.5
phi4_14b,decode,2048,8,P0,0.6159,12989.7
phi4_14b,decode,2048,8,P1,1.2147,6586.0
phi4_14b,decode,2048,8,P3,0.2222,36003.9
phi4_14b,decode,2048,8,P5,0.2174,36806.7
phi4_14b,decode,2048,32,P0,1.9769,16186.7
phi4_14b,decode,2048,32,P1,4.0551,7891.3
phi4_14b,decode,2048,32,P3,0.5818,55005.4
phi4_14b,decode,2048,32,P5,0.5744,55711.8
phi4_14b,decode,2048,64,P0,3.9137,16352.7
phi4_14b,decode,2048,64,P1,7.9647,8035.5
phi4_14b,decode,2048,64,P3,1.1068,57826.9
phi4_14b,decode,2048,64,P5,1.1063,57852.2
phi4_14b,decode,4096,1,P0,0.1528,6546.1
phi4_14b,decode,4096,1,P1,0.3693,2707.5
phi4_14b,decode,4096,1,P3,0.191,5235.8
phi4_14b,decode,4096,1,P5,0.1897,5271.3
phi4_14b,decode,4096,4,P0,0.4983,8028.1
phi4_14b,decode,4096,4,P1,1.0634,3761.7
phi4_14b,decode,4096,4,P3,0.2257,17726.1
phi4_14b,decode,4096,4,P5,0.2209,18106.9
phi4_14b,decode,4096,8,P0,1.0353,7727.2
phi4_14b,decode,4096,8,P1,2.1037,3802.8
phi4_14b,decode,4096,8,P3,0.45,17776.0
phi4_14b,decode,4096,8,P5,0.449,17818.6
phi4_14b,decode,4096,32,P0,3.7721,8483.3
phi4_14b,decode,4096,32,P1,7.8004,4102.3
phi4_14b,decode,4096,32,P3,1.1052,28952.9
phi4_14b,decode,4096,32,P5,1.101,29063.8
phi4_14b,decode,4096,64,P0,7.5543,8472.0
phi4_14b,decode,4096,64,P1,15.5745,4109.3
phi4_14b,decode,4096,64,P3,2.1609,29617.3
phi4_14b,decode,4096,64,P5,2.161,29615.8
phi4_14b,decode,8192,1,P0,0.2665,3751.9
phi4_14b,decode,8192,1,P1,0.5478,1825.3
phi4_14b,decode,8192,1,P3,0.3512,2847.0
phi4_14b,decode,8192,1,P5,0.3503,2854.9
phi4_14b,decode,8192,4,P0,0.9507,4207.3
phi4_14b,decode,8192,4,P1,2.0186,1981.6
phi4_14b,decode,8192,4,P3,0.474,8439.5
phi4_14b,decode,8192,4,P5,0.4722,8471.6
phi4_14b,decode,8192,8,P0,2.0271,3946.5
phi4_14b,decode,8192,8,P1,4.0972,1952.6
phi4_14b,decode,8192,8,P3,0.872,9174.7
phi4_14b,decode,8192,8,P5,0.8789,9102.5
phi4_14b,decode,8192,32,P0,7.469,4284.4
phi4_14b,decode,8192,32,P1,15.4183,2075.5
phi4_14b,decode,8192,32,P3,2.1749,14713.5
phi4_14b,decode,8192,32,P5,2.1819,14666.3
phi4_14b,decode,8192,64,P0,15.0159,4262.1
phi4_14b,decode,8192,64,P1,30.9135,2070.3
phi4_14b,decode,8192,64,P3,4.3184,14820.4
phi4_14b,decode,8192,64,P5,4.3233,14803.7
phi4_14b,decode,16384,1,P0,0.498,2007.9
phi4_14b,decode,16384,1,P1,1.0565,946.5
phi4_14b,decode,16384,1,P3,0.6631,1508.1
phi4_14b,decode,16384,1,P5,0.6649,1504.0
phi4_14b,decode,16384,4,P0,1.8633,2146.8
phi4_14b,decode,16384,4,P1,3.9426,1014.5
phi4_14b,decode,16384,4,P3,0.9169,4362.6
phi4_14b,decode,16384,4,P5,0.9159,4367.2
phi4_14b,decode,16384,8,P0,4.0484,1976.1
phi4_14b,decode,16384,8,P1,8.0395,995.1
phi4_14b,decode,16384,8,P3,1.6909,4731.2
phi4_14b,decode,16384,8,P5,1.6783,4766.7
phi4_14b,decode,16384,32,P0,14.9664,2138.1
phi4_14b,decode,16384,32,P1,30.9156,1035.1
phi4_14b,decode,16384,32,P3,4.3357,7380.6
phi4_14b,decode,16384,32,P5,4.334,7383.4
phi4_14b,decode,16384,64,P0,30.126,2124.4
phi4_14b,decode,16384,64,P1,61.8444,1034.9
phi4_14b,decode,16384,64,P3,8.5627,7474.3
phi4_14b,decode,16384,64,P5,8.5485,7486.7
qwen3_8b,decode,2048,1,P0,0.0778,12860.4
qwen3_8b,decode,2048,1,P1,0.2937,3404.8
qwen3_8b,decode,2048,1,P3,0.1126,8884.3
qwen3_8b,decode,2048,1,P5,0.1106,9044.7
qwen3_8b,decode,2048,4,P0,0.2275,17579.8
qwen3_8b,decode,2048,4,P1,0.4691,8527.2
qwen3_8b,decode,2048,4,P3,0.1133,35305.7
qwen3_8b,decode,2048,4,P5,0.1132,35347.5
qwen3_8b,decode,2048,8,P0,0.4222,18950.0
qwen3_8b,decode,2048,8,P1,0.8704,9191.3
qwen3_8b,decode,2048,8,P3,0.1331,60115.9
qwen3_8b,decode,2048,8,P5,0.1284,62317.8
qwen3_8b,decode,2048,32,P0,1.5854,20183.8
qwen3_8b,decode,2048,32,P1,3.2642,9803.3
qwen3_8b,decode,2048,32,P3,0.4758,67260.7
qwen3_8b,decode,2048,32,P5,0.4716,67850.3
qwen3_8b,decode,2048,64,P0,3.1196,20515.3
qwen3_8b,decode,2048,64,P1,6.3779,10034.6
qwen3_8b,decode,2048,64,P3,0.8994,71158.6
qwen3_8b,decode,2048,64,P5,0.9018,70969.6
qwen3_8b,decode,4096,1,P0,0.1289,7760.3
qwen3_8b,decode,4096,1,P1,0.3416,2927.5
qwen3_8b,decode,4096,1,P3,0.1922,5203.9
qwen3_8b,decode,4096,1,P5,0.1949,5129.8
qwen3_8b,decode,4096,4,P0,0.4033,9917.5
qwen3_8b,decode,4096,4,P1,0.8546,4680.4
qwen3_8b,decode,4096,4,P3,0.1924,20792.8
qwen3_8b,decode,4096,4,P5,0.1914,20901.0
qwen3_8b,decode,4096,8,P0,0.7877,10155.8
qwen3_8b,decode,4096,8,P1,1.6621,4813.3
qwen3_8b,decode,4096,8,P3,0.2607,30687.3
qwen3_8b,decode,4096,8,P5,0.261,30657.2
qwen3_8b,decode,4096,32,P0,3.0356,10541.5
qwen3_8b,decode,4096,32,P1,6.2931,5084.9
qwen3_8b,decode,4096,32,P3,0.9013,35504.6
qwen3_8b,decode,4096,32,P5,0.9028,35444.2
qwen3_8b,decode,4096,64,P0,6.0009,10665.1
qwen3_8b,decode,4096,64,P1,12.4707,5132.0
qwen3_8b,decode,4096,64,P3,1.754,36488.1
qwen3_8b,decode,4096,64,P5,1.7576,36413.8
qwen3_8b,decode,8192,1,P0,0.2223,4498.5
qwen3_8b,decode,8192,1,P1,0.4625,2162.0
qwen3_8b,decode,8192,1,P3,0.3504,2854.1
qwen3_8b,decode,8192,1,P5,0.3465,2886.3
qwen3_8b,decode,8192,4,P0,0.7611,5255.2
qwen3_8b,decode,8192,4,P1,1.6344,2447.4
qwen3_8b,decode,8192,4,P3,0.4196,9531.9
qwen3_8b,decode,8192,4,P5,0.4093,9773.4
qwen3_8b,decode,8192,8,P0,1.5228,5253.5
qwen3_8b,decode,8192,8,P1,3.1954,2503.6
qwen3_8b,decode,8192,8,P3,0.4742,16868.9
qwen3_8b,decode,8192,8,P5,0.4711,16980.7
qwen3_8b,decode,8192,32,P0,5.9794,5351.7
qwen3_8b,decode,8192,32,P1,12.4338,2573.6
qwen3_8b,decode,8192,32,P3,1.7672,18107.3
qwen3_8b,decode,8192,32,P5,1.7717,18061.9
qwen3_8b,decode,8192,64,P0,11.975,5344.5
qwen3_8b,decode,8192,64,P1,24.7713,2583.6
qwen3_8b,decode,8192,64,P3,3.4792,18395.0
qwen3_8b,decode,8192,64,P5,3.4713,18437.1
qwen3_8b,decode,16384,1,P0,0.4061,2462.2
qwen3_8b,decode,16384,1,P1,0.855,1169.6
qwen3_8b,decode,16384,1,P3,0.67,1492.6
qwen3_8b,decode,16384,1,P5,0.6657,1502.1
qwen3_8b,decode,16384,4,P0,1.4963,2673.2
qwen3_8b,decode,16384,4,P1,3.1624,1264.9
qwen3_8b,decode,16384,4,P3,0.8059,4963.3
qwen3_8b,decode,16384,4,P5,0.8006,4996.4
qwen3_8b,decode,16384,8,P0,3.0126,2655.5
qwen3_8b,decode,16384,8,P1,6.2679,1276.3
qwen3_8b,decode,16384,8,P3,0.9065,8824.9
qwen3_8b,decode,16384,8,P5,0.8999,8890.1
qwen3_8b,decode,16384,32,P0,11.9928,2668.3
qwen3_8b,decode,16384,32,P1,24.8183,1289.4
qwen3_8b,decode,16384,32,P3,3.5221,9085.4
qwen3_8b,decode,16384,32,P5,3.5145,9105.1
qwen3_8b,decode,16384,64,P0,23.9997,2666.7
qwen3_8b,decode,16384,64,P1,49.286,1298.5
qwen3_8b,decode,16384,64,P3,6.8847,9296.0
qwen3_8b,decode,16384,64,P5,6.874,9310.5
qwen3_8b,decode,32768,1,P0,0.8161,1225.3
qwen3_8b,decode,32768,1,P1,1.6888,592.1
qwen3_8b,decode,32768,1,P3,1.5619,640.3
qwen3_8b,decode,32768,1,P5,1.5587,641.6
qwen3_8b,decode,32768,4,P0,2.9577,1352.4
qwen3_8b,decode,32768,4,P1,6.2168,643.4
qwen3_8b,decode,32768,4,P3,1.5666,2553.4
qwen3_8b,decode,32768,4,P5,1.5665,2553.5
qwen3_8b,decode,32768,8,P0,6.0486,1322.6
qwen3_8b,decode,32768,8,P1,12.5167,639.1
qwen3_8b,decode,32768,8,P3,1.7831,4486.5
qwen3_8b,decode,32768,8,P5,1.7822,4488.8
qwen3_8b,decode,32768,32,P0,24.2432,1320.0
qwen3_8b,decode,32768,32,P1,49.7065,643.8
qwen3_8b,decode,32768,32,P3,6.985,4581.2
qwen3_8b,decode,32768,32,P5,6.9726,4589.4
qwen3_8b,decode,32768,64,P0,48.636,1315.9
qwen3_8b,decode,32768,64,P1,99.2592,644.8
qwen3_8b,decode,32768,64,P3,13.8573,4618.5
qwen3_8b,decode,32768,64,P5,13.8066,4635.5
mistral_small_24b,decode,2048,1,P0,0.0788,12686.2
mistral_small_24b,decode,2048,1,P1,0.2877,3475.8
mistral_small_24b,decode,2048,1,P3,0.1136,8806.2
mistral_small_24b,decode,2048,1,P5,0.1117,8949.3
mistral_small_24b,decode,2048,4,P0,0.2367,16900.7
mistral_small_24b,decode,2048,4,P1,0.4873,8208.0
mistral_small_24b,decode,2048,4,P3,0.1134,35276.5
mistral_small_24b,decode,2048,4,P5,0.1141,35049.0
mistral_small_24b,decode,2048,8,P0,0.4235,18890.6
mistral_small_24b,decode,2048,8,P1,0.877,9121.6
mistral_small_24b,decode,2048,8,P3,0.1311,61015.6
mistral_small_24b,decode,2048,8,P5,0.1299,61603.9
mistral_small_24b,decode,2048,32,P0,1.5942,20072.9
mistral_small_24b,decode,2048,32,P1,3.265,9800.9
mistral_small_24b,decode,2048,32,P3,0.4754,67306.0
mistral_small_24b,decode,2048,32,P5,0.4711,67926.4
mistral_small_24b,decode,2048,64,P0,3.1304,20444.4
mistral_small_24b,decode,2048,64,P1,6.4048,9992.4
mistral_small_24b,decode,2048,64,P3,0.9012,71016.4
mistral_small_24b,decode,2048,64,P5,0.8999,71122.7
mistral_small_24b,decode,4096,1,P0,0.1268,7883.8
mistral_small_24b,decode,4096,1,P1,0.3353,2982.4
mistral_small_24b,decode,4096,1,P3,0.1918,5212.5
mistral_small_24b,decode,4096,1,P5,0.191,5235.0
mistral_small_24b,decode,4096,4,P0,0.4021,9947.7
mistral_small_24b,decode,4096,4,P1,0.8482,4716.1
mistral_small_24b,decode,4096,4,P3,0.1933,20693.2
mistral_small_24b,decode,4096,4,P5,0.1906,20981.9
mistral_small_24b,decode,4096,8,P0,0.7837,10208.5
mistral_small_24b,decode,4096,8,P1,1.6569,4828.4
mistral_small_24b,decode,4096,8,P3,0.2589,30898.7
mistral_small_24b,decode,4096,8,P5,0.2589,30896.4
mistral_small_24b,decode,4096,32,P0,3.018,10603.0
mistral_small_24b,decode,4096,32,P1,6.2731,5101.1
mistral_small_24b,decode,4096,32,P3,0.9021,35472.8
mistral_small_24b,decode,4096,32,P5,0.9003,35544.9
mistral_small_24b,decode,4096,64,P0,5.9969,10672.2
mistral_small_24b,decode,4096,64,P1,12.4383,5145.4
mistral_small_24b,decode,4096,64,P3,1.7511,36548.8
mistral_small_24b,decode,4096,64,P5,1.7495,36581.8
mistral_small_24b,decode,8192,1,P0,0.2237,4469.4
mistral_small_24b,decode,8192,1,P1,0.461,2169.1
mistral_small_24b,decode,8192,1,P3,0.352,2841.2
mistral_small_24b,decode,8192,1,P5,0.3502,2855.8
mistral_small_24b,decode,8192,4,P0,0.7645,5232.3
mistral_small_24b,decode,8192,4,P1,1.6405,2438.2
mistral_small_24b,decode,8192,4,P3,0.4139,9665.3
mistral_small_24b,decode,8192,4,P5,0.412,9707.8
mistral_small_24b,decode,8192,8,P0,1.5296,5230.2
mistral_small_24b,decode,8192,8,P1,3.208,2493.7
mistral_small_24b,decode,8192,8,P3,0.48,16665.0
mistral_small_24b,decode,8192,8,P5,0.4736,16892.4
mistral_small_24b,decode,8192,32,P0,6.0039,5329.8
mistral_small_24b,decode,8192,32,P1,12.4463,2571.1
mistral_small_24b,decode,8192,32,P3,1.7738,18040.7
mistral_small_24b,decode,8192,32,P5,1.764,18140.7
mistral_small_24b,decode,8192,64,P0,11.9744,5344.7
mistral_small_24b,decode,8192,64,P1,24.7542,2585.4
mistral_small_24b,decode,8192,64,P3,3.4736,18424.4
mistral_small_24b,decode,8192,64,P5,3.4781,18401.0
mistral_small_24b,decode,16384,1,P0,0.407,2457.3
mistral_small_24b,decode,16384,1,P1,0.8559,1168.3
mistral_small_24b,decode,16384,1,P3,0.669,1494.7
mistral_small_24b,decode,16384,1,P5,0.6658,1501.9
mistral_small_24b,decode,16384,4,P0,1.4934,2678.5
mistral_small_24b,decode,16384,4,P1,3.1727,1260.8
mistral_small_24b,decode,16384,4,P3,0.8113,4930.5
mistral_small_24b,decode,16384,4,P5,0.8059,4963.4
mistral_small_24b,decode,16384,8,P0,3.0256,2644.1
mistral_small_24b,decode,16384,8,P1,6.2654,1276.9
mistral_small_24b,decode,16384,8,P3,0.9176,8718.4
mistral_small_24b,decode,16384,8,P5,0.9132,8760.3
mistral_small_24b,decode,16384,32,P0,11.9551,2676.7
mistral_small_24b,decode,16384,32,P1,24.7984,1290.4
mistral_small_24b,decode,16384,32,P3,3.5119,9111.9
mistral_small_24b,decode,16384,32,P5,3.5175,9097.3
mistral_small_24b,decode,16384,64,P0,23.9981,2666.9
mistral_small_24b,decode,16384,64,P1,49.493,1293.1
mistral_small_24b,decode,16384,64,P3,6.9329,9231.3
mistral_small_24b,decode,16384,64,P5,6.9139,9256.7
mistral_small_24b,decode,32768,1,P0,0.8196,1220.1
mistral_small_24b,decode,32768,1,P1,1.7067,585.9
mistral_small_24b,decode,32768,1,P3,1.5711,636.5
mistral_small_24b,decode,32768,1,P5,1.5676,637.9
mistral_small_24b,decode,32768,4,P0,2.9714,1346.2
mistral_small_24b,decode,32768,4,P1,6.2265,642.4
mistral_small_24b,decode,32768,4,P3,1.5687,2550.0
mistral_small_24b,decode,32768,4,P5,1.5654,2555.3
mistral_small_24b,decode,32768,8,P0,6.0463,1323.1
mistral_small_24b,decode,32768,8,P1,12.5213,638.9
mistral_small_24b,decode,32768,8,P3,1.7981,4449.0
mistral_small_24b,decode,32768,8,P5,1.7973,4451.1
mistral_small_24b,decode,32768,32,P0,24.2346,1320.4
mistral_small_24b,decode,32768,32,P1,49.7158,643.7
mistral_small_24b,decode,32768,32,P3,6.9814,4583.6
mistral_small_24b,decode,32768,32,P5,6.9681,4592.4
mistral_small_24b,decode,32768,64,P0,48.8372,1310.5
mistral_small_24b,decode,32768,64,P1,99.2456,644.9
mistral_small_24b,decode,32768,64,P3,13.8539,4619.6
mistral_small_24b,decode,32768,64,P5,13.8212,4630.6
mistral_small_24b,decode,65536,1,P0,1.6529,605.0
mistral_small_24b,decode,65536,1,P1,3.4761,287.7
mistral_small_24b,decode,65536,1,P3,3.1624,316.2
mistral_small_24b,decode,65536,1,P5,3.0971,322.9
mistral_small_24b,decode,65536,4,P0,6.0183,664.6
mistral_small_24b,decode,65536,4,P1,12.4559,321.1
mistral_small_24b,decode,65536,4,P3,3.0861,1296.1
mistral_small_24b,decode,65536,4,P5,3.0841,1297.0
mistral_small_24b,decode,65536,8,P0,12.4057,644.9
mistral_small_24b,decode,65536,8,P1,25.1934,317.5
mistral_small_24b,decode,65536,8,P3,3.5412,2259.1
mistral_small_24b,decode,65536,8,P5,3.5305,2266.0
mistral_small_24b,decode,65536,32,P0,49.8832,641.5
mistral_small_24b,decode,65536,32,P1,100.5044,318.4
mistral_small_24b,decode,65536,32,P3,13.8831,2305.0
mistral_small_24b,decode,65536,32,P5,13.8857,2304.5
mistral_small_24b,decode,131072,1,P0,3.7693,265.3
mistral_small_24b,decode,131072,1,P1,6.9876,143.1
mistral_small_24b,decode,131072,1,P3,6.1238,163.3
mistral_small_24b,decode,131072,1,P5,6.1236,163.3
mistral_small_24b,decode,131072,4,P0,13.694,292.1
mistral_small_24b,decode,131072,4,P1,26.4154,151.4
mistral_small_24b,decode,131072,4,P3,6.0933,656.5
mistral_small_24b,decode,131072,4,P5,6.082,657.7
mistral_small_24b,decode,131072,8,P0,28.1648,284.0
mistral_small_24b,decode,131072,8,P1,53.4827,149.6
mistral_small_24b,decode,131072,8,P3,6.9687,1148.0
mistral_small_24b,decode,131072,8,P5,6.9571,1149.9
gemma3_4b,prefill,512,1,P0,0.0611,8378307.1
gemma3_4b,prefill,512,1,P1,0.2806,1824894.3
gemma3_4b,prefill,512,1,P5,0.2777,1843582.2
gemma3_4b,prefill,512,4,P0,0.0799,25645520.7
gemma3_4b,prefill,512,4,P1,0.2945,6954433.5
gemma3_4b,prefill,512,4,P5,0.2864,7151232.4
gemma3_4b,prefill,512,8,P0,0.1282,31957006.8
gemma3_4b,prefill,512,8,P1,0.3396,12060815.2
gemma3_4b,prefill,512,8,P5,0.3388,12088073.0
gemma3_4b,prefill,1024,1,P0,0.0846,12097441.2
gemma3_4b,prefill,1024,1,P1,0.3033,3376547.0
gemma3_4b,prefill,1024,1,P5,0.295,3471372.4
gemma3_4b,prefill,1024,4,P0,0.1792,22858392.9
gemma3_4b,prefill,1024,4,P1,0.3938,10402106.5
gemma3_4b,prefill,1024,4,P5,0.3913,10467500.7
gemma3_4b,prefill,1024,8,P0,0.3296,24852680.0
gemma3_4b,prefill,1024,8,P1,0.5729,14298765.4
gemma3_4b,prefill,1024,8,P5,0.5687,14404367.5
gemma3_4b,prefill,2048,1,P0,0.1564,13093775.1
gemma3_4b,prefill,2048,1,P1,0.3715,5512512.9
gemma3_4b,prefill,2048,1,P5,0.3677,5570448.9
gemma3_4b,prefill,2048,4,P0,0.5363,15274565.5
gemma3_4b,prefill,2048,4,P1,0.7781,10528713.0
gemma3_4b,prefill,2048,4,P5,0.7733,10592894.4
gemma3_4b,prefill,2048,8,P0,1.0388,15772488.0
gemma3_4b,prefill,2048,8,P1,1.4817,11057561.6
gemma3_4b,prefill,2048,8,P5,1.4807,11064998.0
gemma3_4b,prefill,4096,1,P0,0.5027,8148545.4
gemma3_4b,prefill,4096,1,P1,0.7196,5692141.3
gemma3_4b,prefill,4096,1,P5,0.7154,5725511.5
gemma3_4b,prefill,4096,4,P0,1.8972,8635676.9
gemma3_4b,prefill,4096,4,P1,2.3458,6984487.0
gemma3_4b,prefill,4096,4,P5,2.3081,7098577.7
gemma3_4b,prefill,4096,8,P0,3.6778,8909622.9
gemma3_4b,prefill,4096,8,P1,4.545,7209747.9
gemma3_4b,prefill,4096,8,P5,4.5454,7209050.0
gemma3_4b,prefill,8192,1,P0,1.7709,4625934.1
gemma3_4b,prefill,8192,1,P1,2.0068,4082154.2
gemma3_4b,prefill,8192,1,P5,2.0098,4075946.7
gemma3_4b,prefill,8192,4,P0,6.9509,4714189.5
gemma3_4b,prefill,8192,4,P1,7.9587,4117278.8
gemma3_4b,prefill,8192,4,P5,7.875,4161040.0
gemma3_4b,prefill,8192,8,P0,14.1688,4625383.9
gemma3_4b,prefill,8192,8,P1,15.4848,4232273.2
gemma3_4b,prefill,8192,8,P5,16.1554,4056607.4
gemma3_4b,prefill,16384,1,P0,7.0773,2315017.6
gemma3_4b,prefill,16384,1,P1,7.9804,2053022.1
gemma3_4b,prefill,16384,1,P5,7.8202,2095077.3
gemma3_4b,prefill,16384,4,P0,28.6105,2290630.3
gemma3_4b,prefill,16384,4,P1,29.0633,2254937.3
gemma3_4b,prefill,16384,4,P5,30.8008,2127734.2
gemma3_4b,prefill,16384,8,P0,55.8851,2345383.6
gemma3_4b,prefill,16384,8,P1,61.6305,2126738.4
gemma3_4b,prefill,16384,8,P5,59.1837,2214663.7
gemma3_4b,prefill,32768,1,P0,28.8573,1135518.2
gemma3_4b,prefill,32768,1,P1,28.8069,1137504.9
gemma3_4b,prefill,32768,1,P5,29.5041,1110623.6
gemma3_12b,prefill,512,1,P0,0.0746,6862534.7
gemma3_12b,prefill,512,1,P1,0.2934,1744783.2
gemma3_12b,prefill,512,1,P5,0.2852,1795507.1
gemma3_12b,prefill,512,4,P0,0.1271,16112510.9
gemma3_12b,prefill,512,4,P1,0.3368,6079994.6
gemma3_12b,prefill,512,4,P5,0.3386,6047788.2
gemma3_12b,prefill,512,8,P0,0.2286,17921037.1
gemma3_12b,prefill,512,8,P1,0.4655,8799927.1
gemma3_12b,prefill,512,8,P5,0.4628,8850850.4
gemma3_12b,prefill,1024,1,P0,0.0996,10279658.8
gemma3_12b,prefill,1024,1,P1,0.3109,3294191.2
gemma3_12b,prefill,1024,1,P5,0.3126,3275393.4
gemma3_12b,prefill,1024,4,P0,0.3347,12239207.1
gemma3_12b,prefill,1024,4,P1,0.5771,7098115.1
gemma3_12b,prefill,1024,4,P5,0.5744,7130666.1
gemma3_12b,prefill,1024,8,P0,0.6347,12907279.7
gemma3_12b,prefill,1024,8,P1,1.085,7550529.6
gemma3_12b,prefill,1024,8,P5,1.0826,7567269.0
gemma3_12b,prefill,2048,1,P0,0.2875,7124013.4
gemma3_12b,prefill,2048,1,P1,0.5015,4083501.2
gemma3_12b,prefill,2048,1,P5,0.4962,4127396.3
gemma3_12b,prefill,2048,4,P0,1.0529,7780232.7
gemma3_12b,prefill,2048,4,P1,1.4886,5503212.0
gemma3_12b,prefill,2048,4,P5,1.4814,5529795.1
gemma3_12b,prefill,2048,8,P0,2.0285,8077048.2
gemma3_12b,prefill,2048,8,P1,2.8975,5654544.6
gemma3_12b,prefill,2048,8,P5,2.8923,5664785.2
gemma3_12b,prefill,4096,1,P0,0.9491,4315454.7
gemma3_12b,prefill,4096,1,P1,1.1907,3439984.6
gemma3_12b,prefill,4096,1,P5,1.1907,3440019.3
gemma3_12b,prefill,4096,4,P0,3.678,4454603.4
gemma3_12b,prefill,4096,4,P1,4.5429,3606532.4
gemma3_12b,prefill,4096,4,P5,4.5438,3605794.3
gemma3_12b,prefill,4096,8,P0,7.2178,4539915.2
gemma3_12b,prefill,4096,8,P1,8.8886,3686523.4
gemma3_12b,prefill,4096,8,P5,8.8828,3688922.1
gemma3_12b,prefill,8192,1,P0,3.5234,2325051.4
gemma3_12b,prefill,8192,1,P1,3.9747,2061043.6
gemma3_12b,prefill,8192,1,P5,3.9723,2062276.4
gemma3_12b,prefill,8192,4,P0,14.3234,2287725.0
gemma3_12b,prefill,8192,4,P1,15.6048,2099862.0
gemma3_12b,prefill,8192,4,P5,16.4678,1989824.8
gemma3_12b,prefill,8192,8,P0,29.1409,2248937.2
gemma3_12b,prefill,8192,8,P1,31.5555,2076849.2
gemma3_12b,prefill,8192,8,P5,32.9704,1987723.9
gemma3_12b,prefill,16384,1,P0,14.1541,1157544.5
gemma3_12b,prefill,16384,1,P1,14.9435,1096393.3
gemma3_12b,prefill,16384,1,P5,15.3825,1065108.3
gemma3_12b,prefill,16384,4,P0,59.4246,1102843.4
gemma3_12b,prefill,16384,4,P1,60.0866,1090692.3
gemma3_12b,prefill,16384,4,P5,59.87,1094638.5
gemma3_12b,prefill,32768,1,P0,56.8848,576041.3
gemma3_12b,prefill,32768,1,P1,59.1899,553607.9
gemma3_12b,prefill,32768,1,P5,58.5878,559297.8
gemma3n_e4b,prefill,512,1,P0,0.0607,8437704.9
gemma3n_e4b,prefill,512,1,P1,0.2799,1828935.9
gemma3n_e4b,prefill,512,1,P5,0.276,1855138.3
gemma3n_e4b,prefill,512,4,P0,0.0755,27133012.8
gemma3n_e4b,prefill,512,4,P1,0.2846,7195857.4
gemma3n_e4b,prefill,512,4,P5,0.2812,7283015.6
gemma3n_e4b,prefill,512,8,P0,0.1235,33153053.0
