config,mode,T_kv,B,pipeline,run_id,latency_ms,tokens_per_sec
llama31_8b,decode,4096,16,P3,1,0.4783,33453.9
llama31_8b,decode,4096,16,P3,2,0.4723,33873.9
llama31_8b,decode,4096,16,P3,3,0.4837,33078.3
llama31_8b,decode,4096,16,P3,4,0.4746,33713.3
llama31_8b,decode,4096,16,P3,5,0.4756,33645.2
llama31_8b,decode,4096,16,P3,6,0.4705,34008.5
llama31_8b,decode,4096,16,P3,7,0.4782,33461.6
llama31_8b,decode,4096,16,P3,8,0.4706,33999.1
llama31_8b,decode,4096,16,P3,9,0.4784,33446.2
llama31_8b,decode,4096,16,P5,0,0.4786,33430.1
llama31_8b,decode,4096,16,P5,1,0.4718,33909.1
llama31_8b,decode,4096,16,P5,2,0.4763,33592.3
llama31_8b,decode,4096,16,P5,3,0.477,33545.7
llama31_8b,decode,4096,16,P5,4,0.4716,33924.2
llama31_8b,decode,4096,16,P5,5,0.4829,33134.5
llama31_8b,decode,4096,16,P5,6,0.4725,33860.3
llama31_8b,decode,4096,16,P5,7,0.4734,33797.3
llama31_8b,decode,4096,16,P5,8,0.4799,33342.3
llama31_8b,decode,4096,16,P5,9,0.4734,33798.8
llama31_8b,decode,4096,32,P0,0,3.0462,10505.0
llama31_8b,decode,4096,32,P0,1,3.0213,10591.4
llama31_8b,decode,4096,32,P0,2,3.0152,10612.9
llama31_8b,decode,4096,32,P0,3,3.0207,10593.6
llama31_8b,decode,4096,32,P0,4,3.0191,10599.2
llama31_8b,decode,4096,32,P0,5,3.0188,10600.1
llama31_8b,decode,4096,32,P0,6,3.0154,10612.3
llama31_8b,decode,4096,32,P0,7,3.0154,10612.1
llama31_8b,decode,4096,32,P0,8,3.019,10599.4
llama31_8b,decode,4096,32,P0,9,3.0194,10598.2
llama31_8b,decode,4096,32,P1,0,6.2789,5096.4
llama31_8b,decode,4096,32,P1,1,6.2763,5098.5
llama31_8b,decode,4096,32,P1,2,6.2743,5100.2
llama31_8b,decode,4096,32,P1,3,6.2817,5094.1
llama31_8b,decode,4096,32,P1,4,6.2773,5097.7
llama31_8b,decode,4096,32,P1,5,6.2805,5095.2
llama31_8b,decode,4096,32,P1,6,6.2883,5088.8
llama31_8b,decode,4096,32,P1,7,6.2989,5080.2
llama31_8b,decode,4096,32,P1,8,6.2972,5081.7
llama31_8b,decode,4096,32,P1,9,6.2939,5084.3
llama31_8b,decode,4096,32,P3,0,0.9174,34882.7
llama31_8b,decode,4096,32,P3,1,0.9181,34856.5
llama31_8b,decode,4096,32,P3,2,0.9082,35235.7
llama31_8b,decode,4096,32,P3,3,0.9177,34869.8
llama31_8b,decode,4096,32,P3,4,0.902,35477.9
llama31_8b,decode,4096,32,P3,5,0.9079,35245.4
llama31_8b,decode,4096,32,P3,6,0.9125,35070.0
llama31_8b,decode,4096,32,P3,7,0.9019,35478.7
llama31_8b,decode,4096,32,P3,8,0.9087,35216.3
llama31_8b,decode,4096,32,P3,9,0.9046,35373.1
llama31_8b,decode,4096,32,P5,0,0.9165,34916.9
llama31_8b,decode,4096,32,P5,1,0.9057,35331.4
llama31_8b,decode,4096,32,P5,2,0.9143,34999.5
llama31_8b,decode,4096,32,P5,3,0.9072,35275.3
llama31_8b,decode,4096,32,P5,4,0.9074,35266.3
llama31_8b,decode,4096,32,P5,5,0.9084,35226.7
llama31_8b,decode,4096,32,P5,6,0.9093,35190.4
llama31_8b,decode,4096,32,P5,7,0.9039,35403.3
llama31_8b,decode,4096,32,P5,8,0.9048,35365.7
llama31_8b,decode,4096,32,P5,9,0.905,35359.5
llama31_8b,decode,4096,64,P0,0,6.0548,10570.2
llama31_8b,decode,4096,64,P0,1,6.021,10629.4
llama31_8b,decode,4096,64,P0,2,6.0378,10599.8
llama31_8b,decode,4096,64,P0,3,6.019,10632.9
llama31_8b,decode,4096,64,P0,4,6.0197,10631.8
llama31_8b,decode,4096,64,P0,5,6.0236,10624.8
llama31_8b,decode,4096,64,P0,6,6.0174,10635.9
llama31_8b,decode,4096,64,P0,7,6.0242,10623.9
llama31_8b,decode,4096,64,P0,8,6.0191,10632.8
llama31_8b,decode,4096,64,P0,9,6.0307,10612.3
llama31_8b,decode,4096,64,P1,0,12.4926,5123.0
llama31_8b,decode,4096,64,P1,1,12.4752,5130.2
llama31_8b,decode,4096,64,P1,2,12.487,5125.3
llama31_8b,decode,4096,64,P1,3,12.4766,5129.6
llama31_8b,decode,4096,64,P1,4,12.47,5132.3
llama31_8b,decode,4096,64,P1,5,12.4746,5130.4
llama31_8b,decode,4096,64,P1,6,12.4716,5131.6
llama31_8b,decode,4096,64,P1,7,12.4691,5132.7
llama31_8b,decode,4096,64,P1,8,12.4589,5136.9
llama31_8b,decode,4096,64,P1,9,12.4634,5135.0
llama31_8b,decode,4096,64,P3,0,1.7594,36375.6
llama31_8b,decode,4096,64,P3,1,1.7609,36344.8
llama31_8b,decode,4096,64,P3,2,1.7504,36562.2
llama31_8b,decode,4096,64,P3,3,1.7571,36423.4
llama31_8b,decode,4096,64,P3,4,1.764,36281.6
llama31_8b,decode,4096,64,P3,5,1.7468,36638.4
llama31_8b,decode,4096,64,P3,6,1.7521,36526.7
llama31_8b,decode,4096,64,P3,7,1.7564,36437.9
llama31_8b,decode,4096,64,P3,8,1.7458,36660.2
llama31_8b,decode,4096,64,P3,9,1.7528,36513.8
llama31_8b,decode,4096,64,P5,0,1.7573,36420.1
llama31_8b,decode,4096,64,P5,1,1.7546,36474.7
llama31_8b,decode,4096,64,P5,2,1.7525,36520.3
llama31_8b,decode,4096,64,P5,3,1.7595,36373.9
llama31_8b,decode,4096,64,P5,4,1.7529,36510.9
llama31_8b,decode,4096,64,P5,5,1.7531,36507.4
llama31_8b,decode,4096,64,P5,6,1.7544,36480.7
llama31_8b,decode,4096,64,P5,7,1.7513,36545.3
llama31_8b,decode,4096,64,P5,8,1.7567,36431.7
llama31_8b,decode,4096,64,P5,9,1.7453,36670.1
llama31_8b,decode,4096,128,P0,0,12.0893,10587.8
llama31_8b,decode,4096,128,P0,1,12.0226,10646.6
llama31_8b,decode,4096,128,P0,2,12.0088,10658.8
llama31_8b,decode,4096,128,P0,3,12.0143,10653.9
llama31_8b,decode,4096,128,P0,4,12.0165,10652.0
llama31_8b,decode,4096,128,P0,5,12.0297,10640.4
llama31_8b,decode,4096,128,P0,6,12.018,10650.7
llama31_8b,decode,4096,128,P0,7,12.0188,10650.0
llama31_8b,decode,4096,128,P0,8,12.0116,10656.4
llama31_8b,decode,4096,128,P0,9,12.015,10653.4
llama31_8b,decode,4096,128,P1,0,24.841,5152.8
llama31_8b,decode,4096,128,P1,1,24.7907,5163.2
llama31_8b,decode,4096,128,P1,2,24.7897,5163.4
llama31_8b,decode,4096,128,P1,3,24.808,5159.6
llama31_8b,decode,4096,128,P1,4,24.7871,5164.0
llama31_8b,decode,4096,128,P1,5,24.7944,5162.5
llama31_8b,decode,4096,128,P1,6,24.7841,5164.6
llama31_8b,decode,4096,128,P1,7,24.8017,5160.9
llama31_8b,decode,4096,128,P1,8,24.7925,5162.9
llama31_8b,decode,4096,128,P1,9,24.7907,5163.2
llama31_8b,decode,4096,128,P3,0,3.425,37372.5
llama31_8b,decode,4096,128,P3,1,3.4297,37321.5
llama31_8b,decode,4096,128,P3,2,3.4113,37522.6
llama31_8b,decode,4096,128,P3,3,3.4059,37582.3
llama31_8b,decode,4096,128,P3,4,3.4047,37594.6
llama31_8b,decode,4096,128,P3,5,3.4132,37501.0
llama31_8b,decode,4096,128,P3,6,3.4126,37508.1
llama31_8b,decode,4096,128,P3,7,3.4127,37507.3
llama31_8b,decode,4096,128,P3,8,3.4079,37560.3
llama31_8b,decode,4096,128,P3,9,3.4075,37564.7
llama31_8b,decode,4096,128,P5,0,3.415,37481.9
llama31_8b,decode,4096,128,P5,1,3.4082,37556.1
llama31_8b,decode,4096,128,P5,2,3.4066,37574.4
llama31_8b,decode,4096,128,P5,3,3.3983,37666.1
llama31_8b,decode,4096,128,P5,4,3.4013,37632.7
llama31_8b,decode,4096,128,P5,5,3.3995,37652.8
llama31_8b,decode,4096,128,P5,6,3.408,37559.0
llama31_8b,decode,4096,128,P5,7,3.4112,37523.5
llama31_8b,decode,4096,128,P5,8,3.4293,37325.0
llama31_8b,decode,4096,128,P5,9,3.4182,37446.7
llama31_8b,decode,8192,1,P0,0,0.2215,4514.3
llama31_8b,decode,8192,1,P0,1,0.2232,4480.7
llama31_8b,decode,8192,1,P0,2,0.2262,4421.3
llama31_8b,decode,8192,1,P0,3,0.2188,4570.2
llama31_8b,decode,8192,1,P0,4,0.2212,4521.2
llama31_8b,decode,8192,1,P0,5,0.2197,4551.7
llama31_8b,decode,8192,1,P0,6,0.2239,4466.7
llama31_8b,decode,8192,1,P0,7,0.22,4544.4
llama31_8b,decode,8192,1,P0,8,0.2203,4539.1
llama31_8b,decode,8192,1,P0,9,0.2183,4580.0
llama31_8b,decode,8192,1,P1,0,0.4672,2140.4
llama31_8b,decode,8192,1,P1,1,0.4828,2071.3
llama31_8b,decode,8192,1,P1,2,0.4531,2207.2
llama31_8b,decode,8192,1,P1,3,0.4612,2168.4
llama31_8b,decode,8192,1,P1,4,0.4569,2188.8
llama31_8b,decode,8192,1,P1,5,0.4582,2182.5
llama31_8b,decode,8192,1,P1,6,0.46,2174.0
llama31_8b,decode,8192,1,P1,7,0.4537,2203.9
llama31_8b,decode,8192,1,P1,8,0.4608,2170.3
llama31_8b,decode,8192,1,P1,9,0.4622,2163.6
llama31_8b,decode,8192,1,P3,0,0.3572,2799.3
llama31_8b,decode,8192,1,P3,1,0.3582,2791.8
llama31_8b,decode,8192,1,P3,2,0.3485,2869.1
llama31_8b,decode,8192,1,P3,3,0.3505,2853.2
llama31_8b,decode,8192,1,P3,4,0.348,2873.7
llama31_8b,decode,8192,1,P3,5,0.3481,2872.4
llama31_8b,decode,8192,1,P3,6,0.3488,2867.1
llama31_8b,decode,8192,1,P3,7,0.3477,2875.7
llama31_8b,decode,8192,1,P3,8,0.3626,2757.7
llama31_8b,decode,8192,1,P3,9,0.3489,2866.1
llama31_8b,decode,8192,1,P5,0,0.3539,2825.3
llama31_8b,decode,8192,1,P5,1,0.3513,2846.8
llama31_8b,decode,8192,1,P5,2,0.3477,2876.2
llama31_8b,decode,8192,1,P5,3,0.3487,2867.9
llama31_8b,decode,8192,1,P5,4,0.3505,2852.7
llama31_8b,decode,8192,1,P5,5,0.3473,2879.1
llama31_8b,decode,8192,1,P5,6,0.357,2801.0
llama31_8b,decode,8192,1,P5,7,0.3516,2844.1
llama31_8b,decode,8192,1,P5,8,0.3455,2894.1
llama31_8b,decode,8192,1,P5,9,0.3491,2864.7
llama31_8b,decode,8192,2,P0,0,0.4106,4871.0
llama31_8b,decode,8192,2,P0,1,0.409,4889.5
llama31_8b,decode,8192,2,P0,2,0.3995,5005.9
llama31_8b,decode,8192,2,P0,3,0.4115,4860.6
llama31_8b,decode,8192,2,P0,4,0.4022,4972.0
llama31_8b,decode,8192,2,P0,5,0.3984,5020.0
llama31_8b,decode,8192,2,P0,6,0.4022,4973.0
llama31_8b,decode,8192,2,P0,7,0.3983,5021.8
llama31_8b,decode,8192,2,P0,8,0.4011,4985.9
llama31_8b,decode,8192,2,P0,9,0.4004,4994.6
llama31_8b,decode,8192,2,P1,0,0.8576,2332.0
llama31_8b,decode,8192,2,P1,1,0.8529,2344.8
llama31_8b,decode,8192,2,P1,2,0.8572,2333.1
llama31_8b,decode,8192,2,P1,3,0.8687,2302.2
llama31_8b,decode,8192,2,P1,4,0.8432,2372.0
llama31_8b,decode,8192,2,P1,5,0.851,2350.2
llama31_8b,decode,8192,2,P1,6,0.8486,2356.9
llama31_8b,decode,8192,2,P1,7,0.8523,2346.6
llama31_8b,decode,8192,2,P1,8,0.8512,2349.6
llama31_8b,decode,8192,2,P1,9,0.8791,2274.9
llama31_8b,decode,8192,2,P3,0,0.3707,5394.6
llama31_8b,decode,8192,2,P3,1,0.3519,5682.9
llama31_8b,decode,8192,2,P3,2,0.3489,5731.8
llama31_8b,decode,8192,2,P3,3,0.3526,5672.3
llama31_8b,decode,8192,2,P3,4,0.3477,5751.3
llama31_8b,decode,8192,2,P3,5,0.3484,5740.2
llama31_8b,decode,8192,2,P3,6,0.3539,5651.2
llama31_8b,decode,8192,2,P3,7,0.3487,5735.6
llama31_8b,decode,8192,2,P3,8,0.3521,5680.0
llama31_8b,decode,8192,2,P3,9,0.352,5682.5
llama31_8b,decode,8192,2,P5,0,0.3561,5616.4
llama31_8b,decode,8192,2,P5,1,0.3527,5670.4
llama31_8b,decode,8192,2,P5,2,0.3518,5684.4
llama31_8b,decode,8192,2,P5,3,0.3473,5759.2
llama31_8b,decode,8192,2,P5,4,0.3524,5675.0
llama31_8b,decode,8192,2,P5,5,0.3467,5768.3
llama31_8b,decode,8192,2,P5,6,0.3488,5734.3
llama31_8b,decode,8192,2,P5,7,0.3546,5640.8
llama31_8b,decode,8192,2,P5,8,0.3487,5734.8
llama31_8b,decode,8192,2,P5,9,0.3482,5744.1
llama31_8b,decode,8192,4,P0,0,0.7709,5188.5
llama31_8b,decode,8192,4,P0,1,0.7632,5241.2
llama31_8b,decode,8192,4,P0,2,0.7619,5250.1
llama31_8b,decode,8192,4,P0,3,0.7625,5245.8
llama31_8b,decode,8192,4,P0,4,0.7562,5289.7
llama31_8b,decode,8192,4,P0,5,0.7623,5247.3
llama31_8b,decode,8192,4,P0,6,0.764,5235.5
llama31_8b,decode,8192,4,P0,7,0.7621,5248.4
llama31_8b,decode,8192,4,P0,8,0.7609,5256.8
llama31_8b,decode,8192,4,P0,9,0.7603,5261.1
llama31_8b,decode,8192,4,P1,0,1.6427,2435.0
llama31_8b,decode,8192,4,P1,1,1.6366,2444.1
llama31_8b,decode,8192,4,P1,2,1.6345,2447.2
llama31_8b,decode,8192,4,P1,3,1.6364,2444.5
llama31_8b,decode,8192,4,P1,4,1.6326,2450.1
llama31_8b,decode,8192,4,P1,5,1.6335,2448.8
llama31_8b,decode,8192,4,P1,6,1.6356,2445.6
llama31_8b,decode,8192,4,P1,7,1.6355,2445.7
llama31_8b,decode,8192,4,P1,8,1.6346,2447.1
llama31_8b,decode,8192,4,P1,9,1.634,2448.0
llama31_8b,decode,8192,4,P3,0,0.4326,9247.3
llama31_8b,decode,8192,4,P3,1,0.4362,9170.9
llama31_8b,decode,8192,4,P3,2,0.4148,9644.4
llama31_8b,decode,8192,4,P3,3,0.4149,9641.8
llama31_8b,decode,8192,4,P3,4,0.4121,9705.2
llama31_8b,decode,8192,4,P3,5,0.417,9592.1
llama31_8b,decode,8192,4,P3,6,0.4145,9651.3
llama31_8b,decode,8192,4,P3,7,0.4128,9690.4
llama31_8b,decode,8192,4,P3,8,0.4142,9656.0
llama31_8b,decode,8192,4,P3,9,0.412,9708.9
llama31_8b,decode,8192,4,P5,0,0.4192,9541.8
llama31_8b,decode,8192,4,P5,1,0.424,9434.2
llama31_8b,decode,8192,4,P5,2,0.4145,9650.9
llama31_8b,decode,8192,4,P5,3,0.4132,9681.5
llama31_8b,decode,8192,4,P5,4,0.4149,9641.3
llama31_8b,decode,8192,4,P5,5,0.4108,9736.9
llama31_8b,decode,8192,4,P5,6,0.413,9686.2
llama31_8b,decode,8192,4,P5,7,0.4152,9634.8
llama31_8b,decode,8192,4,P5,8,0.4138,9666.3
llama31_8b,decode,8192,4,P5,9,0.4156,9623.7
llama31_8b,decode,8192,8,P0,0,1.5372,5204.3
llama31_8b,decode,8192,8,P0,1,1.5277,5236.7
llama31_8b,decode,8192,8,P0,2,1.5262,5241.9
llama31_8b,decode,8192,8,P0,3,1.5246,5247.1
llama31_8b,decode,8192,8,P0,4,1.5258,5243.0
llama31_8b,decode,8192,8,P0,5,1.5245,5247.6
llama31_8b,decode,8192,8,P0,6,1.5259,5242.7
llama31_8b,decode,8192,8,P0,7,1.5273,5238.1
llama31_8b,decode,8192,8,P0,8,1.5231,5252.6
llama31_8b,decode,8192,8,P0,9,1.526,5242.4
llama31_8b,decode,8192,8,P1,0,3.2096,2492.5
llama31_8b,decode,8192,8,P1,1,3.2068,2494.7
llama31_8b,decode,8192,8,P1,2,3.2065,2494.9
llama31_8b,decode,8192,8,P1,3,3.2086,2493.3
llama31_8b,decode,8192,8,P1,4,3.2072,2494.4
llama31_8b,decode,8192,8,P1,5,3.2117,2490.9
llama31_8b,decode,8192,8,P1,6,3.2086,2493.3
llama31_8b,decode,8192,8,P1,7,3.2095,2492.6
llama31_8b,decode,8192,8,P1,8,3.2125,2490.2
llama31_8b,decode,8192,8,P1,9,3.2119,2490.7
llama31_8b,decode,8192,8,P3,0,0.5015,15951.2
llama31_8b,decode,8192,8,P3,1,0.485,16496.5
llama31_8b,decode,8192,8,P3,2,0.4939,16197.0
llama31_8b,decode,8192,8,P3,3,0.4777,16746.6
llama31_8b,decode,8192,8,P3,4,0.4762,16800.3
llama31_8b,decode,8192,8,P3,5,0.4805,16650.7
llama31_8b,decode,8192,8,P3,6,0.4771,16768.3
llama31_8b,decode,8192,8,P3,7,0.4822,16590.6
llama31_8b,decode,8192,8,P3,8,0.4787,16711.9
llama31_8b,decode,8192,8,P3,9,0.4799,16671.8
llama31_8b,decode,8192,8,P5,0,0.4824,16583.7
llama31_8b,decode,8192,8,P5,1,0.4798,16675.3
llama31_8b,decode,8192,8,P5,2,0.4794,16688.6
llama31_8b,decode,8192,8,P5,3,0.477,16770.0
llama31_8b,decode,8192,8,P5,4,0.4838,16535.1
llama31_8b,decode,8192,8,P5,5,0.4744,16863.8
llama31_8b,decode,8192,8,P5,6,0.4774,16756.7
llama31_8b,decode,8192,8,P5,7,0.482,16596.5
llama31_8b,decode,8192,8,P5,8,0.4817,16607.8
llama31_8b,decode,8192,8,P5,9,0.4782,16730.1
llama31_8b,decode,8192,16,P0,0,3.0426,5258.7
llama31_8b,decode,8192,16,P0,1,3.0248,5289.6
llama31_8b,decode,8192,16,P0,2,3.0141,5308.5
llama31_8b,decode,8192,16,P0,3,3.0058,5323.1
llama31_8b,decode,8192,16,P0,4,3.0005,5332.4
llama31_8b,decode,8192,16,P0,5,3.002,5329.8
llama31_8b,decode,8192,16,P0,6,3.0017,5330.4
llama31_8b,decode,8192,16,P0,7,3.0018,5330.1
llama31_8b,decode,8192,16,P0,8,3.0032,5327.6
llama31_8b,decode,8192,16,P0,9,3.0008,5332.0
llama31_8b,decode,8192,16,P1,0,6.2662,2553.4
llama31_8b,decode,8192,16,P1,1,6.2591,2556.3
llama31_8b,decode,8192,16,P1,2,6.2549,2558.0
llama31_8b,decode,8192,16,P1,3,6.2555,2557.7
llama31_8b,decode,8192,16,P1,4,6.2558,2557.6
llama31_8b,decode,8192,16,P1,5,6.2642,2554.2
llama31_8b,decode,8192,16,P1,6,6.2568,2557.2
llama31_8b,decode,8192,16,P1,7,6.2583,2556.6
llama31_8b,decode,8192,16,P1,8,6.2552,2557.9
llama31_8b,decode,8192,16,P1,9,6.2762,2549.3
llama31_8b,decode,8192,16,P3,0,0.9205,17381.8
llama31_8b,decode,8192,16,P3,1,0.9169,17450.1
llama31_8b,decode,8192,16,P3,2,0.9107,17568.1
llama31_8b,decode,8192,16,P3,3,0.935,17111.5
llama31_8b,decode,8192,16,P3,4,0.9189,17411.7
llama31_8b,decode,8192,16,P3,5,0.9117,17550.4
llama31_8b,decode,8192,16,P3,6,0.9172,17443.6
llama31_8b,decode,8192,16,P3,7,0.9158,17470.9
llama31_8b,decode,8192,16,P3,8,0.9111,17562.1
llama31_8b,decode,8192,16,P3,9,0.916,17467.2
llama31_8b,decode,8192,16,P5,0,0.9201,17389.6
llama31_8b,decode,8192,16,P5,1,0.9101,17579.7
llama31_8b,decode,8192,16,P5,2,0.914,17506.0
llama31_8b,decode,8192,16,P5,3,0.9155,17476.8
llama31_8b,decode,8192,16,P5,4,0.915,17486.9
llama31_8b,decode,8192,16,P5,5,0.9099,17584.0
llama31_8b,decode,8192,16,P5,6,0.9112,17560.2
llama31_8b,decode,8192,16,P5,7,0.9147,17492.4
llama31_8b,decode,8192,16,P5,8,0.9079,17622.3
llama31_8b,decode,8192,16,P5,9,0.9136,17513.3
llama31_8b,decode,8192,32,P0,0,6.0325,5304.6
llama31_8b,decode,8192,32,P0,1,6.007,5327.1
llama31_8b,decode,8192,32,P0,2,6.0025,5331.2
llama31_8b,decode,8192,32,P0,3,6.0067,5327.4
llama31_8b,decode,8192,32,P0,4,6.0076,5326.6
llama31_8b,decode,8192,32,P0,5,6.0147,5320.3
llama31_8b,decode,8192,32,P0,6,6.0073,5326.9
llama31_8b,decode,8192,32,P0,7,6.009,5325.4
llama31_8b,decode,8192,32,P0,8,6.0091,5325.3
llama31_8b,decode,8192,32,P0,9,6.0077,5326.5
llama31_8b,decode,8192,32,P1,0,12.4655,2567.1
llama31_8b,decode,8192,32,P1,1,12.4408,2572.2
llama31_8b,decode,8192,32,P1,2,12.4489,2570.5
llama31_8b,decode,8192,32,P1,3,12.4448,2571.4
llama31_8b,decode,8192,32,P1,4,12.4466,2571.0
llama31_8b,decode,8192,32,P1,5,12.4447,2571.4
llama31_8b,decode,8192,32,P1,6,12.4475,2570.8
llama31_8b,decode,8192,32,P1,7,12.4418,2572.0
llama31_8b,decode,8192,32,P1,8,12.4357,2573.2
llama31_8b,decode,8192,32,P1,9,12.4399,2572.4
llama31_8b,decode,8192,32,P3,0,1.79,17877.0
llama31_8b,decode,8192,32,P3,1,1.7879,17897.9
llama31_8b,decode,8192,32,P3,2,1.7699,18080.1
llama31_8b,decode,8192,32,P3,3,1.7944,17833.6
llama31_8b,decode,8192,32,P3,4,1.7619,18162.6
llama31_8b,decode,8192,32,P3,5,1.7794,17983.2
llama31_8b,decode,8192,32,P3,6,1.7719,18060.1
llama31_8b,decode,8192,32,P3,7,1.7761,18016.9
llama31_8b,decode,8192,32,P3,8,1.7842,17935.6
llama31_8b,decode,8192,32,P3,9,1.7875,17902.1
llama31_8b,decode,8192,32,P5,0,1.7873,17904.3
llama31_8b,decode,8192,32,P5,1,1.7826,17950.9
llama31_8b,decode,8192,32,P5,2,1.7835,17941.8
llama31_8b,decode,8192,32,P5,3,1.7814,17963.6
llama31_8b,decode,8192,32,P5,4,1.7813,17964.6
llama31_8b,decode,8192,32,P5,5,1.7866,17911.1
llama31_8b,decode,8192,32,P5,6,1.7705,18074.4
llama31_8b,decode,8192,32,P5,7,1.7828,17949.3
llama31_8b,decode,8192,32,P5,8,1.767,18110.1
llama31_8b,decode,8192,32,P5,9,1.7817,17960.0
llama31_8b,decode,8192,64,P0,0,12.0454,5313.2
llama31_8b,decode,8192,64,P0,1,11.9849,5340.0
llama31_8b,decode,8192,64,P0,2,11.9791,5342.6
llama31_8b,decode,8192,64,P0,3,11.9794,5342.5
llama31_8b,decode,8192,64,P0,4,11.9782,5343.1
llama31_8b,decode,8192,64,P0,5,11.9863,5339.4
llama31_8b,decode,8192,64,P0,6,11.9745,5344.7
llama31_8b,decode,8192,64,P0,7,11.9751,5344.4
llama31_8b,decode,8192,64,P0,8,11.9832,5340.8
llama31_8b,decode,8192,64,P0,9,11.9744,5344.7
llama31_8b,decode,8192,64,P1,0,24.7983,2580.8
llama31_8b,decode,8192,64,P1,1,24.751,2585.7
llama31_8b,decode,8192,64,P1,2,24.7524,2585.6
llama31_8b,decode,8192,64,P1,3,24.7653,2584.3
llama31_8b,decode,8192,64,P1,4,24.7574,2585.1
llama31_8b,decode,8192,64,P1,5,24.7506,2585.8
llama31_8b,decode,8192,64,P1,6,24.7508,2585.8
llama31_8b,decode,8192,64,P1,7,24.7502,2585.8
llama31_8b,decode,8192,64,P1,8,24.7459,2586.3
llama31_8b,decode,8192,64,P1,9,24.7549,2585.3
llama31_8b,decode,8192,64,P3,0,3.4947,18313.3
llama31_8b,decode,8192,64,P3,1,3.4705,18440.9
llama31_8b,decode,8192,64,P3,2,3.4932,18321.1
llama31_8b,decode,8192,64,P3,3,3.4675,18457.4
llama31_8b,decode,8192,64,P3,4,3.5191,18186.5
llama31_8b,decode,8192,64,P3,5,3.4658,18466.4
llama31_8b,decode,8192,64,P3,6,3.5046,18261.5
llama31_8b,decode,8192,64,P3,7,3.4623,18484.6
llama31_8b,decode,8192,64,P3,8,3.4969,18301.8
llama31_8b,decode,8192,64,P3,9,3.4945,18314.6
llama31_8b,decode,8192,64,P5,0,3.4945,18314.6
llama31_8b,decode,8192,64,P5,1,3.4804,18388.9
llama31_8b,decode,8192,64,P5,2,3.5069,18249.6
llama31_8b,decode,8192,64,P5,3,3.4875,18351.2
llama31_8b,decode,8192,64,P5,4,3.511,18228.6
llama31_8b,decode,8192,64,P5,5,3.4812,18384.6
llama31_8b,decode,8192,64,P5,6,3.4814,18383.2
llama31_8b,decode,8192,64,P5,7,3.4865,18356.4
llama31_8b,decode,8192,64,P5,8,3.4712,18437.5
llama31_8b,decode,8192,64,P5,9,3.4872,18353.1
llama31_8b,decode,8192,128,P0,0,24.0281,5327.1
llama31_8b,decode,8192,128,P0,1,23.9244,5350.2
llama31_8b,decode,8192,128,P0,2,23.935,5347.8
llama31_8b,decode,8192,128,P0,3,23.959,5342.5
llama31_8b,decode,8192,128,P0,4,23.9513,5344.2
llama31_8b,decode,8192,128,P0,5,23.9435,5345.9
llama31_8b,decode,8192,128,P0,6,23.948,5344.9
llama31_8b,decode,8192,128,P0,7,23.9331,5348.3
llama31_8b,decode,8192,128,P0,8,23.939,5346.9
llama31_8b,decode,8192,128,P0,9,23.9383,5347.1
llama31_8b,decode,8192,128,P1,0,49.4321,2589.4
llama31_8b,decode,8192,128,P1,1,49.4077,2590.7
llama31_8b,decode,8192,128,P1,2,49.394,2591.4
llama31_8b,decode,8192,128,P1,3,49.417,2590.2
llama31_8b,decode,8192,128,P1,4,49.4124,2590.4
llama31_8b,decode,8192,128,P1,5,49.4055,2590.8
llama31_8b,decode,8192,128,P1,6,49.4036,2590.9
llama31_8b,decode,8192,128,P1,7,49.4038,2590.9
llama31_8b,decode,8192,128,P1,8,49.4069,2590.7
llama31_8b,decode,8192,128,P1,9,49.4083,2590.7
llama31_8b,decode,8192,128,P3,0,6.8048,18810.2
llama31_8b,decode,8192,128,P3,1,6.8115,18791.8
llama31_8b,decode,8192,128,P3,2,6.8261,18751.7
llama31_8b,decode,8192,128,P3,3,6.7983,18828.3
llama31_8b,decode,8192,128,P3,4,6.8082,18800.8
llama31_8b,decode,8192,128,P3,5,6.8037,18813.3
llama31_8b,decode,8192,128,P3,6,6.7969,18832.1
llama31_8b,decode,8192,128,P3,7,6.7982,18828.4
llama31_8b,decode,8192,128,P3,8,6.7693,18909.0
llama31_8b,decode,8192,128,P3,9,6.804,18812.3
llama31_8b,decode,8192,128,P5,0,6.8019,18818.2
llama31_8b,decode,8192,128,P5,1,6.7967,18832.8
llama31_8b,decode,8192,128,P5,2,6.7807,18877.2
llama31_8b,decode,8192,128,P5,3,6.8231,18759.7
llama31_8b,decode,8192,128,P5,4,6.7855,18863.7
llama31_8b,decode,8192,128,P5,5,6.8247,18755.3
llama31_8b,decode,8192,128,P5,6,6.7596,18935.9
llama31_8b,decode,8192,128,P5,7,6.7639,18924.0
llama31_8b,decode,8192,128,P5,8,6.8117,18791.3
llama31_8b,decode,8192,128,P5,9,6.7759,18890.4
llama31_8b,decode,16384,1,P0,0,0.4338,2305.0
llama31_8b,decode,16384,1,P0,1,0.4284,2334.3
llama31_8b,decode,16384,1,P0,2,0.424,2358.4
llama31_8b,decode,16384,1,P0,3,0.4286,2333.2
llama31_8b,decode,16384,1,P0,4,0.4257,2349.0
llama31_8b,decode,16384,1,P0,5,0.426,2347.4
llama31_8b,decode,16384,1,P0,6,0.4288,2332.0
llama31_8b,decode,16384,1,P0,7,0.4225,2366.8
