config,mode,T_kv,B,pipeline,run_id,latency_ms,tokens_per_sec
gemma3_4b,decode,512,1,P1,6,0.2627,3807.3
gemma3_4b,decode,512,1,P1,7,0.2911,3435.5
gemma3_4b,decode,512,1,P1,8,0.2758,3626.1
gemma3_4b,decode,512,1,P1,9,0.259,3861.3
gemma3_4b,decode,512,1,P1,10,0.2789,3586.0
gemma3_4b,decode,512,1,P1,11,0.2853,3505.1
gemma3_4b,decode,512,1,P1,12,0.2668,3748.7
gemma3_4b,decode,512,1,P1,13,0.266,3758.8
gemma3_4b,decode,512,1,P1,14,0.2909,3437.8
gemma3_4b,decode,512,1,P1,15,0.2764,3617.8
gemma3_4b,decode,512,1,P1,16,0.2628,3805.2
gemma3_4b,decode,512,1,P1,17,0.2627,3806.5
gemma3_4b,decode,512,1,P1,18,0.3,3332.9
gemma3_4b,decode,512,1,P1,19,0.267,3745.6
gemma3_4b,decode,512,1,P1,20,0.2601,3844.2
gemma3_4b,decode,512,1,P1,21,0.2901,3446.7
gemma3_4b,decode,512,1,P1,22,0.2786,3589.6
gemma3_4b,decode,512,1,P1,23,0.2662,3756.3
gemma3_4b,decode,512,1,P1,24,0.2619,3818.3
gemma3_4b,decode,512,1,P1,25,0.2994,3340.6
gemma3_4b,decode,512,1,P1,26,0.2665,3752.5
gemma3_4b,decode,512,1,P1,27,0.2602,3843.3
gemma3_4b,decode,512,1,P1,28,0.2855,3502.7
gemma3_4b,decode,512,1,P1,29,0.2809,3559.5
gemma3_4b,decode,512,1,P1,30,0.2623,3812.3
gemma3_4b,decode,512,1,P1,31,0.2606,3837.9
gemma3_4b,decode,512,1,P1,32,0.3267,3061.0
gemma3_4b,decode,512,1,P1,33,0.2678,3733.6
gemma3_4b,decode,512,1,P1,34,0.2624,3810.8
gemma3_4b,decode,512,1,P1,35,0.2853,3504.6
gemma3_4b,decode,512,1,P1,36,0.2815,3552.5
gemma3_4b,decode,512,1,P1,37,0.2622,3813.2
gemma3_4b,decode,512,1,P1,38,0.26,3846.4
gemma3_4b,decode,512,1,P1,39,0.2888,3462.5
gemma3_4b,decode,512,1,P1,40,0.2748,3639.3
gemma3_4b,decode,512,1,P1,41,0.2603,3842.5
gemma3_4b,decode,512,1,P1,42,0.2809,3560.1
gemma3_4b,decode,512,1,P1,43,0.2854,3503.8
gemma3_4b,decode,512,1,P1,44,0.2623,3812.0
gemma3_4b,decode,512,1,P1,45,0.2615,3823.4
gemma3_4b,decode,512,1,P1,46,0.2903,3444.9
gemma3_4b,decode,512,1,P1,47,0.2757,3627.4
gemma3_4b,decode,512,1,P1,48,0.2605,3839.3
gemma3_4b,decode,512,1,P1,49,0.2595,3853.3
gemma3_4b,decode,512,1,P1,50,0.4801,2082.7
gemma3_4b,decode,512,1,P1,51,0.2738,3652.8
gemma3_4b,decode,512,1,P1,52,0.2744,3644.0
gemma3_4b,decode,512,1,P1,53,0.2889,3462.0
gemma3_4b,decode,512,1,P1,54,0.268,3731.5
gemma3_4b,decode,512,1,P1,55,0.2594,3854.9
gemma3_4b,decode,512,1,P1,56,0.2862,3493.6
gemma3_4b,decode,512,1,P1,57,0.2786,3589.2
gemma3_4b,decode,512,1,P1,58,0.2589,3862.5
gemma3_4b,decode,512,1,P1,59,0.26,3845.4
gemma3_4b,decode,512,1,P1,60,0.3334,2999.5
gemma3_4b,decode,512,1,P1,61,0.2699,3705.4
gemma3_4b,decode,512,1,P1,62,0.2625,3808.9
gemma3_4b,decode,512,1,P1,63,0.2868,3486.5
gemma3_4b,decode,512,1,P1,64,0.2769,3611.5
gemma3_4b,decode,512,1,P1,65,0.2655,3766.1
gemma3_4b,decode,512,1,P1,66,0.2608,3834.2
gemma3_4b,decode,512,1,P1,67,0.2994,3340.1
gemma3_4b,decode,512,1,P1,68,0.2668,3748.1
gemma3_4b,decode,512,1,P1,69,0.2575,3883.2
gemma3_4b,decode,512,1,P1,70,0.2811,3556.9
gemma3_4b,decode,512,1,P1,71,0.2812,3555.9
gemma3_4b,decode,512,1,P1,72,0.2604,3840.2
gemma3_4b,decode,512,1,P1,73,0.2593,3856.4
gemma3_4b,decode,512,1,P1,74,0.2846,3513.5
gemma3_4b,decode,512,1,P1,75,0.2744,3644.2
gemma3_4b,decode,512,1,P1,76,0.2618,3819.3
gemma3_4b,decode,512,1,P1,77,0.2748,3639.5
gemma3_4b,decode,512,1,P1,78,0.2825,3540.3
gemma3_4b,decode,512,1,P1,79,0.2617,3821.2
gemma3_4b,decode,512,1,P1,80,0.2587,3866.1
gemma3_4b,decode,512,1,P1,81,0.2907,3439.8
gemma3_4b,decode,512,1,P1,82,0.2767,3613.8
gemma3_4b,decode,512,1,P1,83,0.2567,3895.9
gemma3_4b,decode,512,1,P1,84,0.2604,3840.7
gemma3_4b,decode,512,1,P1,85,0.2913,3433.1
gemma3_4b,decode,512,1,P1,86,0.265,3773.3
gemma3_4b,decode,512,1,P1,87,0.2611,3830.4
gemma3_4b,decode,512,1,P1,88,0.3104,3221.3
gemma3_4b,decode,512,1,P1,89,0.2879,3473.8
gemma3_4b,decode,512,1,P1,90,0.261,3831.5
gemma3_4b,decode,512,1,P1,91,0.263,3802.6
gemma3_4b,decode,512,1,P1,92,0.2889,3461.3
gemma3_4b,decode,512,1,P1,93,0.2651,3771.7
gemma3_4b,decode,512,1,P1,94,0.2589,3862.3
gemma3_4b,decode,512,1,P1,95,0.2789,3584.9
gemma3_4b,decode,512,1,P1,96,0.2825,3539.4
gemma3_4b,decode,512,1,P1,97,0.2614,3825.4
gemma3_4b,decode,512,1,P1,98,0.2591,3859.3
gemma3_4b,decode,512,1,P1,99,0.2941,3400.0
gemma3_4b,decode,512,1,P3,0,0.0686,14568.8
gemma3_4b,decode,512,1,P3,1,0.0646,15482.3
gemma3_4b,decode,512,1,P3,2,0.0638,15666.6
gemma3_4b,decode,512,1,P3,3,0.0626,15961.7
gemma3_4b,decode,512,1,P3,4,0.0633,15797.8
gemma3_4b,decode,512,1,P3,5,0.0626,15966.8
gemma3_4b,decode,512,1,P3,6,0.0624,16015.4
gemma3_4b,decode,512,1,P3,7,0.0629,15888.1
gemma3_4b,decode,512,1,P3,8,0.0616,16236.4
gemma3_4b,decode,512,1,P3,9,0.0664,15050.9
gemma3_4b,decode,512,1,P3,10,0.0624,16023.1
gemma3_4b,decode,512,1,P3,11,0.0621,16090.1
gemma3_4b,decode,512,1,P3,12,0.0642,15583.6
gemma3_4b,decode,512,1,P3,13,0.0622,16082.3
gemma3_4b,decode,512,1,P3,14,0.062,16142.0
gemma3_4b,decode,512,1,P3,15,0.0612,16331.9
gemma3_4b,decode,512,1,P3,16,0.0617,16204.8
gemma3_4b,decode,512,1,P3,17,0.062,16121.2
gemma3_4b,decode,512,1,P3,18,0.0616,16241.7
gemma3_4b,decode,512,1,P3,19,0.0617,16204.8
gemma3_4b,decode,512,1,P3,20,0.0615,16270.7
gemma3_4b,decode,512,1,P3,21,0.0619,16155.1
gemma3_4b,decode,512,1,P3,22,0.0629,15888.1
gemma3_4b,decode,512,1,P3,23,0.0749,13352.9
gemma3_4b,decode,512,1,P3,24,0.0646,15482.3
gemma3_4b,decode,512,1,P3,25,0.0617,16202.2
gemma3_4b,decode,512,1,P3,26,0.0619,16167.9
gemma3_4b,decode,512,1,P3,27,0.0627,15943.9
gemma3_4b,decode,512,1,P3,28,0.0616,16236.4
gemma3_4b,decode,512,1,P3,29,0.0619,16165.5
gemma3_4b,decode,512,1,P3,30,0.0615,16257.5
gemma3_4b,decode,512,1,P3,31,0.0614,16291.9
gemma3_4b,decode,512,1,P3,32,0.0616,16244.3
gemma3_4b,decode,512,1,P3,33,0.0616,16228.5
gemma3_4b,decode,512,1,P3,34,0.0619,16155.1
gemma3_4b,decode,512,1,P3,35,0.0616,16247.0
gemma3_4b,decode,512,1,P3,36,0.0615,16252.2
gemma3_4b,decode,512,1,P3,37,0.0757,13211.8
gemma3_4b,decode,512,1,P3,38,0.0656,15255.5
gemma3_4b,decode,512,1,P3,39,0.0616,16228.5
gemma3_4b,decode,512,1,P3,40,0.0616,16233.8
gemma3_4b,decode,512,1,P3,41,0.0702,14241.0
gemma3_4b,decode,512,1,P3,42,0.0621,16097.9
gemma3_4b,decode,512,1,P3,43,0.0614,16278.7
gemma3_4b,decode,512,1,P3,44,0.0619,16152.2
gemma3_4b,decode,512,1,P3,45,0.0626,15964.2
gemma3_4b,decode,512,1,P3,46,0.0618,16181.2
gemma3_4b,decode,512,1,P3,47,0.0625,16010.2
gemma3_4b,decode,512,1,P3,48,0.0619,16155.1
gemma3_4b,decode,512,1,P3,49,0.0621,16103.1
gemma3_4b,decode,512,1,P3,50,0.0616,16223.2
gemma3_4b,decode,512,1,P3,51,0.0615,16265.5
gemma3_4b,decode,512,1,P3,52,0.0727,13747.6
gemma3_4b,decode,512,1,P3,53,0.0638,15664.2
gemma3_4b,decode,512,1,P3,54,0.0616,16247.0
gemma3_4b,decode,512,1,P3,55,0.0616,16233.8
gemma3_4b,decode,512,1,P3,56,0.0625,15994.9
gemma3_4b,decode,512,1,P3,57,0.0616,16244.3
gemma3_4b,decode,512,1,P3,58,0.062,16131.6
gemma3_4b,decode,512,1,P3,59,0.0617,16210.1
gemma3_4b,decode,512,1,P3,60,0.0625,16005.1
gemma3_4b,decode,512,1,P3,61,0.0619,16152.2
gemma3_4b,decode,512,1,P3,62,0.0613,16310.6
gemma3_4b,decode,512,1,P3,63,0.061,16393.4
gemma3_4b,decode,512,1,P3,64,0.0616,16244.3
gemma3_4b,decode,512,1,P3,65,0.0611,16363.9
gemma3_4b,decode,512,1,P3,66,0.0613,16302.6
gemma3_4b,decode,512,1,P3,67,0.0743,13451.7
gemma3_4b,decode,512,1,P3,68,0.0631,15857.9
gemma3_4b,decode,512,1,P3,69,0.0616,16225.9
gemma3_4b,decode,512,1,P3,70,0.0618,16189.1
gemma3_4b,decode,512,1,P3,71,0.0626,15979.5
gemma3_4b,decode,512,1,P3,72,0.0613,16318.5
gemma3_4b,decode,512,1,P3,73,0.0616,16241.7
gemma3_4b,decode,512,1,P3,74,0.0616,16223.2
gemma3_4b,decode,512,1,P3,75,0.0614,16286.6
gemma3_4b,decode,512,1,P3,76,0.0621,16095.3
gemma3_4b,decode,512,1,P3,77,0.0615,16252.2
gemma3_4b,decode,512,1,P3,78,0.0617,16197.0
gemma3_4b,decode,512,1,P3,79,0.0614,16294.3
gemma3_4b,decode,512,1,P3,80,0.0617,16218.0
gemma3_4b,decode,512,1,P3,81,0.0722,13844.7
gemma3_4b,decode,512,1,P3,82,0.0638,15674.0
gemma3_4b,decode,512,1,P3,83,0.0621,16103.1
gemma3_4b,decode,512,1,P3,84,0.0613,16326.5
gemma3_4b,decode,512,1,P3,85,0.0691,14471.8
gemma3_4b,decode,512,1,P3,86,0.0619,16160.3
gemma3_4b,decode,512,1,P3,87,0.0612,16329.2
gemma3_4b,decode,512,1,P3,88,0.0614,16278.7
gemma3_4b,decode,512,1,P3,89,0.0616,16247.0
gemma3_4b,decode,512,1,P3,90,0.0617,16202.2
gemma3_4b,decode,512,1,P3,91,0.0616,16236.4
gemma3_4b,decode,512,1,P3,92,0.0614,16297.3
gemma3_4b,decode,512,1,P3,93,0.0616,16241.7
gemma3_4b,decode,512,1,P3,94,0.0616,16247.0
gemma3_4b,decode,512,1,P3,95,0.061,16398.8
gemma3_4b,decode,512,1,P3,96,0.0621,16105.7
gemma3_4b,decode,512,1,P3,97,0.0658,15204.3
gemma3_4b,decode,512,1,P3,98,0.0621,16092.7
gemma3_4b,decode,512,1,P3,99,0.0653,15313.9
gemma3_4b,decode,512,1,P5,0,0.062,16116.0
gemma3_4b,decode,512,1,P5,1,0.062,16126.4
gemma3_4b,decode,512,1,P5,2,0.0622,16072.0
gemma3_4b,decode,512,1,P5,3,0.0615,16257.5
gemma3_4b,decode,512,1,P5,4,0.0619,16160.3
gemma3_4b,decode,512,1,P5,5,0.062,16126.4
gemma3_4b,decode,512,1,P5,6,0.0625,15992.3
gemma3_4b,decode,512,1,P5,7,0.0617,16202.2
gemma3_4b,decode,512,1,P5,8,0.0616,16231.1
gemma3_4b,decode,512,1,P5,9,0.077,12983.6
gemma3_4b,decode,512,1,P5,10,0.064,15637.2
gemma3_4b,decode,512,1,P5,11,0.0623,16053.9
gemma3_4b,decode,512,1,P5,12,0.0622,16089.8
gemma3_4b,decode,512,1,P5,13,0.0633,15792.8
gemma3_4b,decode,512,1,P5,14,0.062,16123.8
gemma3_4b,decode,512,1,P5,15,0.0616,16244.3
gemma3_4b,decode,512,1,P5,16,0.0621,16116.0
gemma3_4b,decode,512,1,P5,17,0.0618,16170.8
gemma3_4b,decode,512,1,P5,18,0.0619,16168.1
gemma3_4b,decode,512,1,P5,19,0.0619,16147.3
gemma3_4b,decode,512,1,P5,20,0.0626,15982.1
gemma3_4b,decode,512,1,P5,21,0.0616,16223.2
gemma3_4b,decode,512,1,P5,22,0.0624,16012.8
gemma3_4b,decode,512,1,P5,23,0.0654,15288.2
gemma3_4b,decode,512,1,P5,24,0.0644,15520.7
gemma3_4b,decode,512,1,P5,25,0.0624,16025.6
gemma3_4b,decode,512,1,P5,26,0.0618,16183.8
gemma3_4b,decode,512,1,P5,27,0.0682,14654.2
gemma3_4b,decode,512,1,P5,28,0.0627,15949.0
gemma3_4b,decode,512,1,P5,29,0.0619,16157.7
gemma3_4b,decode,512,1,P5,30,0.062,16121.0
gemma3_4b,decode,512,1,P5,31,0.0626,15979.5
gemma3_4b,decode,512,1,P5,32,0.0612,16334.5
gemma3_4b,decode,512,1,P5,33,0.0618,16170.8
gemma3_4b,decode,512,1,P5,34,0.0626,15984.7
gemma3_4b,decode,512,1,P5,35,0.0622,16064.3
gemma3_4b,decode,512,1,P5,36,0.0619,16165.5
gemma3_4b,decode,512,1,P5,37,0.0618,16194.3
gemma3_4b,decode,512,1,P5,38,0.0621,16095.3
gemma3_4b,decode,512,1,P5,39,0.0648,15441.6
gemma3_4b,decode,512,1,P5,40,0.0623,16061.7
gemma3_4b,decode,512,1,P5,41,0.0656,15239.3
gemma3_4b,decode,512,1,P5,42,0.063,15883.1
gemma3_4b,decode,512,1,P5,43,0.0624,16035.9
gemma3_4b,decode,512,1,P5,44,0.0618,16191.7
gemma3_4b,decode,512,1,P5,45,0.0622,16066.8
gemma3_4b,decode,512,1,P5,46,0.062,16139.4
gemma3_4b,decode,512,1,P5,47,0.0623,16048.8
gemma3_4b,decode,512,1,P5,48,0.0616,16241.4
gemma3_4b,decode,512,1,P5,49,0.0617,16204.8
gemma3_4b,decode,512,1,P5,50,0.0616,16228.5
gemma3_4b,decode,512,1,P5,51,0.0616,16233.8
gemma3_4b,decode,512,1,P5,52,0.0614,16292.0
gemma3_4b,decode,512,1,P5,53,0.0752,13289.0
gemma3_4b,decode,512,1,P5,54,0.064,15627.4
gemma3_4b,decode,512,1,P5,55,0.0622,16090.1
gemma3_4b,decode,512,1,P5,56,0.0624,16020.5
gemma3_4b,decode,512,1,P5,57,0.0628,15921.0
gemma3_4b,decode,512,1,P5,58,0.0619,16144.7
gemma3_4b,decode,512,1,P5,59,0.0621,16092.7
gemma3_4b,decode,512,1,P5,60,0.0622,16084.9
gemma3_4b,decode,512,1,P5,61,0.0618,16191.7
gemma3_4b,decode,512,1,P5,62,0.0613,16313.2
gemma3_4b,decode,512,1,P5,63,0.0617,16204.8
gemma3_4b,decode,512,1,P5,64,0.0614,16299.9
gemma3_4b,decode,512,1,P5,65,0.0614,16297.0
gemma3_4b,decode,512,1,P5,66,0.0616,16225.9
gemma3_4b,decode,512,1,P5,67,0.0679,14729.7
gemma3_4b,decode,512,1,P5,68,0.0643,15559.4
gemma3_4b,decode,512,1,P5,69,0.0618,16183.8
gemma3_4b,decode,512,1,P5,70,0.0617,16218.0
gemma3_4b,decode,512,1,P5,71,0.0686,14585.8
gemma3_4b,decode,512,1,P5,72,0.0628,15933.7
gemma3_4b,decode,512,1,P5,73,0.0616,16247.0
gemma3_4b,decode,512,1,P5,74,0.0617,16207.5
gemma3_4b,decode,512,1,P5,75,0.0616,16247.0
gemma3_4b,decode,512,1,P5,76,0.0614,16281.3
gemma3_4b,decode,512,1,P5,77,0.0613,16302.6
gemma3_4b,decode,512,1,P5,78,0.0626,15984.7
gemma3_4b,decode,512,1,P5,79,0.0615,16273.4
gemma3_4b,decode,512,1,P5,80,0.0618,16176.0
gemma3_4b,decode,512,1,P5,81,0.0615,16252.2
gemma3_4b,decode,512,1,P5,82,0.0622,16079.8
gemma3_4b,decode,512,1,P5,83,0.0645,15510.9
gemma3_4b,decode,512,1,P5,84,0.0615,16254.9
gemma3_4b,decode,512,1,P5,85,0.0619,16152.5
gemma3_4b,decode,512,1,P5,86,0.0626,15971.9
gemma3_4b,decode,512,1,P5,87,0.0623,16059.1
gemma3_4b,decode,512,1,P5,88,0.0618,16183.9
gemma3_4b,decode,512,1,P5,89,0.0614,16284.0
gemma3_4b,decode,512,1,P5,90,0.0618,16170.8
gemma3_4b,decode,512,1,P5,91,0.0614,16284.0
gemma3_4b,decode,512,1,P5,92,0.0616,16236.4
gemma3_4b,decode,512,1,P5,93,0.0613,16305.2
gemma3_4b,decode,512,1,P5,94,0.0623,16056.5
gemma3_4b,decode,512,1,P5,95,0.0615,16270.7
gemma3_4b,decode,512,1,P5,96,0.0616,16231.1
gemma3_4b,decode,512,1,P5,97,0.0742,13477.1
gemma3_4b,decode,512,1,P5,98,0.063,15880.6
gemma3_4b,decode,512,1,P5,99,0.0629,15900.8
gemma3_12b,decode,512,1,P0,0,0.0544,18385.7
gemma3_12b,decode,512,1,P0,1,0.0511,19573.3
gemma3_12b,decode,512,1,P0,2,0.0508,19696.7
gemma3_12b,decode,512,1,P0,3,0.0502,19908.4
gemma3_12b,decode,512,1,P0,4,0.0694,14415.5
gemma3_12b,decode,512,1,P0,5,0.0567,17649.1
gemma3_12b,decode,512,1,P0,6,0.0503,19884.7
gemma3_12b,decode,512,1,P0,7,0.0488,20512.8
gemma3_12b,decode,512,1,P0,8,0.0617,16218.0
gemma3_12b,decode,512,1,P0,9,0.0512,19512.2
gemma3_12b,decode,512,1,P0,10,0.0495,20197.9
gemma3_12b,decode,512,1,P0,11,0.0486,20559.2
gemma3_12b,decode,512,1,P0,12,0.0479,20863.8
gemma3_12b,decode,512,1,P0,13,0.0468,21349.3
gemma3_12b,decode,512,1,P0,14,0.0492,20325.2
gemma3_12b,decode,512,1,P0,15,0.0483,20721.1
gemma3_12b,decode,512,1,P0,16,0.0479,20880.7
gemma3_12b,decode,512,1,P0,17,0.0477,20960.0
gemma3_12b,decode,512,1,P0,18,0.0475,21030.5
gemma3_12b,decode,512,1,P0,19,0.0481,20772.7
gemma3_12b,decode,512,1,P0,20,0.0502,19916.4
gemma3_12b,decode,512,1,P0,21,0.0482,20764.1
gemma3_12b,decode,512,1,P0,22,0.0685,14602.8
gemma3_12b,decode,512,1,P0,23,0.0505,19794.1
gemma3_12b,decode,512,1,P0,24,0.0487,20546.5
gemma3_12b,decode,512,1,P0,25,0.0483,20691.1
gemma3_12b,decode,512,1,P0,26,0.0595,16815.2
gemma3_12b,decode,512,1,P0,27,0.0492,20312.8
gemma3_12b,decode,512,1,P0,28,0.0484,20644.1
gemma3_12b,decode,512,1,P0,29,0.0488,20496.0
gemma3_12b,decode,512,1,P0,30,0.0477,20942.4
gemma3_12b,decode,512,1,P0,31,0.0482,20764.1
gemma3_12b,decode,512,1,P0,32,0.0472,21173.0
gemma3_12b,decode,512,1,P0,33,0.0485,20631.3
gemma3_12b,decode,512,1,P0,34,0.0487,20533.9
gemma3_12b,decode,512,1,P0,35,0.0484,20682.5
gemma3_12b,decode,512,1,P0,36,0.0479,20872.5
gemma3_12b,decode,512,1,P0,37,0.048,20824.2
gemma3_12b,decode,512,1,P0,38,0.0476,20995.2
gemma3_12b,decode,512,1,P0,39,0.0488,20500.2
gemma3_12b,decode,512,1,P0,40,0.0683,14647.7
gemma3_12b,decode,512,1,P0,41,0.0489,20433.2
gemma3_12b,decode,512,1,P0,42,0.0482,20734.0
gemma3_12b,decode,512,1,P0,43,0.0487,20538.1
gemma3_12b,decode,512,1,P0,44,0.0587,17044.5
gemma3_12b,decode,512,1,P0,45,0.0492,20308.7
gemma3_12b,decode,512,1,P0,46,0.0507,19716.1
gemma3_12b,decode,512,1,P0,47,0.0486,20584.6
gemma3_12b,decode,512,1,P0,48,0.048,20820.3
gemma3_12b,decode,512,1,P0,49,0.0465,21491.5
gemma3_12b,decode,512,1,P0,50,0.0468,21358.4
gemma3_12b,decode,512,1,P0,51,0.0473,21159.5
gemma3_12b,decode,512,1,P0,52,0.0479,20872.5
gemma3_12b,decode,512,1,P0,53,0.0471,21213.4
gemma3_12b,decode,512,1,P0,54,0.0474,21106.0
gemma3_12b,decode,512,1,P0,55,0.0484,20652.6
gemma3_12b,decode,512,1,P0,56,0.0472,21190.9
gemma3_12b,decode,512,1,P0,57,0.046,21743.9
gemma3_12b,decode,512,1,P0,58,0.0646,15482.3
gemma3_12b,decode,512,1,P0,59,0.0519,19263.7
gemma3_12b,decode,512,1,P0,60,0.0481,20790.0
gemma3_12b,decode,512,1,P0,61,0.047,21254.0
gemma3_12b,decode,512,1,P0,62,0.056,17841.2
gemma3_12b,decode,512,1,P0,63,0.0497,20108.6
gemma3_12b,decode,512,1,P0,64,0.0494,20238.8
gemma3_12b,decode,512,1,P0,65,0.0472,21195.4
gemma3_12b,decode,512,1,P0,66,0.0465,21482.3
gemma3_12b,decode,512,1,P0,67,0.0464,21551.7
gemma3_12b,decode,512,1,P0,68,0.0462,21654.4
gemma3_12b,decode,512,1,P0,69,0.0464,21528.5
gemma3_12b,decode,512,1,P0,70,0.0464,21542.4
gemma3_12b,decode,512,1,P0,71,0.0466,21477.7
gemma3_12b,decode,512,1,P0,72,0.0463,21612.3
gemma3_12b,decode,512,1,P0,73,0.0467,21395.0
gemma3_12b,decode,512,1,P0,74,0.0474,21097.0
gemma3_12b,decode,512,1,P0,75,0.0471,21235.9
gemma3_12b,decode,512,1,P0,76,0.0584,17129.2
gemma3_12b,decode,512,1,P0,77,0.0547,18281.5
gemma3_12b,decode,512,1,P0,78,0.0479,20863.8
gemma3_12b,decode,512,1,P0,79,0.0484,20674.0
gemma3_12b,decode,512,1,P0,80,0.0562,17787.3
gemma3_12b,decode,512,1,P0,81,0.0512,19515.6
gemma3_12b,decode,512,1,P0,82,0.0471,21235.9
gemma3_12b,decode,512,1,P0,83,0.0466,21477.7
gemma3_12b,decode,512,1,P0,84,0.048,20846.4
gemma3_12b,decode,512,1,P0,85,0.047,21281.1
gemma3_12b,decode,512,1,P0,86,0.0462,21635.7
gemma3_12b,decode,512,1,P0,87,0.0462,21668.5
gemma3_12b,decode,512,1,P0,88,0.0464,21570.3
gemma3_12b,decode,512,1,P0,89,0.0458,21815.0
gemma3_12b,decode,512,1,P0,90,0.0461,21687.3
gemma3_12b,decode,512,1,P0,91,0.0461,21682.6
gemma3_12b,decode,512,1,P0,92,0.0472,21204.4
gemma3_12b,decode,512,1,P0,93,0.0463,21607.6
gemma3_12b,decode,512,1,P0,94,0.0468,21363.0
gemma3_12b,decode,512,1,P0,95,0.0667,14990.3
gemma3_12b,decode,512,1,P0,96,0.0505,19782.4
gemma3_12b,decode,512,1,P0,97,0.0472,21173.0
gemma3_12b,decode,512,1,P0,98,0.0466,21473.1
gemma3_12b,decode,512,1,P0,99,0.054,18518.5
gemma3_12b,decode,512,1,P1,0,0.2815,3552.9
gemma3_12b,decode,512,1,P1,1,0.2647,3778.1
gemma3_12b,decode,512,1,P1,2,0.2656,3764.5
gemma3_12b,decode,512,1,P1,3,0.2973,3363.4
gemma3_12b,decode,512,1,P1,4,0.2697,3707.8
gemma3_12b,decode,512,1,P1,5,0.2652,3770.0
gemma3_12b,decode,512,1,P1,6,0.2858,3498.7
gemma3_12b,decode,512,1,P1,7,0.2791,3583.6
gemma3_12b,decode,512,1,P1,8,0.2591,3860.0
gemma3_12b,decode,512,1,P1,9,0.2612,3828.6
gemma3_12b,decode,512,1,P1,10,0.3247,3079.7
gemma3_12b,decode,512,1,P1,11,0.2711,3689.1
gemma3_12b,decode,512,1,P1,12,0.2585,3868.2
gemma3_12b,decode,512,1,P1,13,0.2829,3534.8
gemma3_12b,decode,512,1,P1,14,0.2788,3586.9
gemma3_12b,decode,512,1,P1,15,0.2575,3883.8
gemma3_12b,decode,512,1,P1,16,0.2572,3888.0
gemma3_12b,decode,512,1,P1,17,0.2945,3396.2
gemma3_12b,decode,512,1,P1,18,0.279,3584.2
gemma3_12b,decode,512,1,P1,19,0.2632,3800.0
gemma3_12b,decode,512,1,P1,20,0.2761,3622.1
gemma3_12b,decode,512,1,P1,21,0.2831,3532.1
gemma3_12b,decode,512,1,P1,22,0.2638,3790.6
gemma3_12b,decode,512,1,P1,23,0.2585,3868.0
gemma3_12b,decode,512,1,P1,24,0.2839,3521.9
gemma3_12b,decode,512,1,P1,25,0.2776,3602.3
gemma3_12b,decode,512,1,P1,26,0.2591,3859.2
gemma3_12b,decode,512,1,P1,27,0.2631,3800.4
gemma3_12b,decode,512,1,P1,28,0.3053,3275.5
gemma3_12b,decode,512,1,P1,29,0.2654,3767.6
gemma3_12b,decode,512,1,P1,30,0.2594,3855.6
gemma3_12b,decode,512,1,P1,31,0.2788,3586.4
gemma3_12b,decode,512,1,P1,32,0.2786,3589.9
gemma3_12b,decode,512,1,P1,33,0.2605,3839.4
gemma3_12b,decode,512,1,P1,34,0.2629,3803.3
gemma3_12b,decode,512,1,P1,35,0.2851,3506.9
gemma3_12b,decode,512,1,P1,36,0.2728,3665.3
gemma3_12b,decode,512,1,P1,37,0.2637,3792.6
gemma3_12b,decode,512,1,P1,38,0.2786,3589.0
gemma3_12b,decode,512,1,P1,39,0.2839,3523.0
gemma3_12b,decode,512,1,P1,40,0.2612,3828.3
gemma3_12b,decode,512,1,P1,41,0.2595,3854.2
gemma3_12b,decode,512,1,P1,42,0.2859,3497.8
gemma3_12b,decode,512,1,P1,43,0.2733,3659.4
gemma3_12b,decode,512,1,P1,44,0.2595,3853.1
gemma3_12b,decode,512,1,P1,45,0.2626,3807.3
gemma3_12b,decode,512,1,P1,46,0.2956,3382.9
gemma3_12b,decode,512,1,P1,47,0.2659,3760.7
gemma3_12b,decode,512,1,P1,48,0.2621,3815.5
gemma3_12b,decode,512,1,P1,49,0.281,3558.2
gemma3_12b,decode,512,1,P1,50,0.2763,3618.7
gemma3_12b,decode,512,1,P1,51,0.2599,3847.9
gemma3_12b,decode,512,1,P1,52,0.2606,3837.9
gemma3_12b,decode,512,1,P1,53,0.2892,3458.4
gemma3_12b,decode,512,1,P1,54,0.2735,3656.3
gemma3_12b,decode,512,1,P1,55,0.26,3846.6
gemma3_12b,decode,512,1,P1,56,0.276,3623.2
gemma3_12b,decode,512,1,P1,57,0.2798,3573.7
gemma3_12b,decode,512,1,P1,58,0.2638,3791.3
gemma3_12b,decode,512,1,P1,59,0.2609,3832.4
gemma3_12b,decode,512,1,P1,60,0.2841,3519.6
gemma3_12b,decode,512,1,P1,61,0.2778,3599.7
gemma3_12b,decode,512,1,P1,62,0.2599,3848.1
gemma3_12b,decode,512,1,P1,63,0.2598,3848.4
gemma3_12b,decode,512,1,P1,64,0.299,3344.4
gemma3_12b,decode,512,1,P1,65,0.2653,3769.2
gemma3_12b,decode,512,1,P1,66,0.2602,3843.3
gemma3_12b,decode,512,1,P1,67,0.2786,3589.9
gemma3_12b,decode,512,1,P1,68,0.2742,3646.8
gemma3_12b,decode,512,1,P1,69,0.2617,3820.9
gemma3_12b,decode,512,1,P1,70,0.2576,3881.5
gemma3_12b,decode,512,1,P1,71,0.2857,3500.1
