W_min,W_max,W_pressure_thresh,W_decay,gate_every_k,B_far_target,B_far_max,ppl,ppl_delta_pct,decode_p50_ms,kv_mb_per_tok,kv_kept_mean,feasible
716,819,0.520465582267526,0.95,4,2.0,8,250.82418329754273,1565.2732008722392,9.51003422960639,10.207104000000001,830.65625,False
716,819,0.520465582267526,0.95,4,4.0,8,16.436709318455215,9.126684591176854,9.607233572751284,11.140992,906.65625,False
716,819,0.5679979630297474,0.95,4,2.0,8,16.57590768917717,10.050851126161138,9.526581037789583,10.389504,845.5,False
716,819,0.5679979630297474,0.95,4,4.0,8,15.566258352979848,3.3475820882895393,9.593929164111614,11.323392,921.5,False
716,819,0.6298031807979441,0.95,4,2.0,8,16.57590768917717,10.050851126161138,9.506807196885347,10.389504,845.5,False
716,819,0.6298031807979441,0.95,4,4.0,8,15.566258352979848,3.3475820882895393,9.592382702976465,11.323392,921.5,False
716,921,0.520465582267526,0.95,4,2.0,8,16.525556291745918,9.716557870756546,9.51327569782734,10.543104,858.0,False
716,921,0.520465582267526,0.95,4,4.0,8,74.76996347160745,396.4131239760084,9.653345216065645,11.40672,928.28125,False
716,921,0.5679979630297474,0.95,4,2.0,8,16.57590768917717,10.050851126161138,9.525165893137455,10.389504,845.5,False
716,921,0.5679979630297474,0.95,4,4.0,8,15.566258352979848,3.3475820882895393,9.609134402126074,11.323392,921.5,False
716,921,0.6298031807979441,0.95,4,2.0,8,16.57590768917717,10.050851126161138,9.527827613055706,10.389504,845.5,False
716,921,0.6298031807979441,0.95,4,4.0,8,15.566258352979848,3.3475820882895393,9.594761300832033,11.323392,921.5,False
716,972,0.520465582267526,0.95,4,2.0,8,16.525556291745918,9.716557870756546,9.523448068648577,10.543104,858.0,False
716,972,0.520465582267526,0.95,4,4.0,8,15.52129541367891,3.049063911669088,9.662190917879343,11.476992,934.0,False
716,972,0.5679979630297474,0.95,4,2.0,8,16.57590768917717,10.050851126161138,9.516543708741665,10.389504,845.5,False
716,972,0.5679979630297474,0.95,4,4.0,8,15.566258352979848,3.3475820882895393,9.597599040716887,11.323392,921.5,False
716,972,0.6298031807979441,0.95,4,2.0,8,16.57590768917717,10.050851126161138,9.513167664408684,10.389504,845.5,False
716,972,0.6298031807979441,0.95,4,4.0,8,15.566258352979848,3.3475820882895393,9.597194846719503,11.323392,921.5,False
819,921,0.520465582267526,0.95,4,2.0,8,216.20550848843158,1335.4327179833292,9.661751333624125,11.475456000000001,933.875,False
819,921,0.520465582267526,0.95,4,4.0,8,15.905261506224598,5.598293557526078,9.74551821127534,12.251904,997.0625,False
819,921,0.5679979630297474,0.95,4,2.0,8,15.927642343277833,5.7468845253819545,9.683610405772924,11.655168,948.5,False
819,921,0.5679979630297474,0.95,4,4.0,8,15.092463411434643,0.20196028862399068,9.791581891477108,12.4416,1012.5,True
819,921,0.6298031807979441,0.95,4,2.0,8,15.927642343277833,5.7468845253819545,9.678540751338005,11.655168,948.5,False
819,921,0.6298031807979441,0.95,4,4.0,8,15.092463411434643,0.20196028862399068,9.786209091544151,12.4416,1012.5,True
819,972,0.520465582267526,0.95,4,2.0,8,23.826990956381934,58.192280247630954,9.69080813229084,11.777280000000001,958.4375,False
819,972,0.520465582267526,0.95,4,4.0,8,258.80325934555464,1618.2479233881838,9.731871075928211,12.157056,989.34375,False
819,972,0.5679979630297474,0.95,4,2.0,8,15.927642343277833,5.7468845253819545,9.687235578894615,11.655168,948.5,False
819,972,0.5679979630297474,0.95,4,4.0,8,15.092463411434643,0.20196028862399068,9.784217923879623,12.4416,1012.5,True
819,972,0.6298031807979441,0.95,4,2.0,8,15.927642343277833,5.7468845253819545,9.685521014034748,11.655168,948.5,False
819,972,0.6298031807979441,0.95,4,4.0,8,15.092463411434643,0.20196028862399068,9.800693020224571,12.4416,1012.5,True
921,972,0.520465582267526,0.95,4,2.0,8,275.98061194670584,1732.2918906506914,9.720083326101303,12.032256,979.1875,False
921,972,0.520465582267526,0.95,4,4.0,8,275.98061194670584,1732.2918906506914,9.728227742016315,12.032256,979.1875,False
921,972,0.5679979630297474,0.95,4,2.0,8,15.887625219987449,5.481202635719719,9.728926233947277,12.122112,986.5,False
921,972,0.5679979630297474,0.95,4,4.0,8,15.887625219987449,5.481202635719719,9.729390032589436,12.122112,986.5,False
921,972,0.6298031807979441,0.95,4,2.0,8,15.887625219987449,5.481202635719719,9.730100631713867,12.122112,986.5,False
921,972,0.6298031807979441,0.95,4,4.0,8,15.887625219987449,5.481202635719719,9.732931852340698,12.122112,986.5,False
