config,mode,T_kv,B,pipeline,latency_ms,tokens_per_sec
qwen25_7b,decode,65536,16,P1,34.7988,459.8
qwen25_7b,decode,65536,16,P3,6.8082,2350.1
qwen25_7b,decode,65536,16,P5,6.8555,2333.9
qwen25_7b,decode,65536,32,P0,42.9742,744.6
qwen25_7b,decode,65536,32,P1,68.3747,468.0
qwen25_7b,decode,65536,32,P3,13.1547,2432.6
qwen25_7b,decode,65536,32,P5,13.1277,2437.6
qwen25_7b,decode,131072,1,P0,3.2987,303.1
qwen25_7b,decode,131072,1,P1,4.7272,211.5
qwen25_7b,decode,131072,1,P3,6.1141,163.6
qwen25_7b,decode,131072,1,P5,6.1058,163.8
qwen25_7b,decode,131072,2,P0,6.0224,332.1
qwen25_7b,decode,131072,2,P1,9.2837,215.4
qwen25_7b,decode,131072,2,P3,6.1153,327.0
qwen25_7b,decode,131072,2,P5,6.1064,327.5
qwen25_7b,decode,131072,4,P0,11.9883,333.7
qwen25_7b,decode,131072,4,P1,18.4014,217.4
qwen25_7b,decode,131072,4,P3,6.0854,657.3
qwen25_7b,decode,131072,4,P5,6.0979,656.0
qwen25_7b,decode,131072,8,P0,25.0504,319.4
qwen25_7b,decode,131072,8,P1,37.8159,211.6
qwen25_7b,decode,131072,8,P3,6.9525,1150.7
qwen25_7b,decode,131072,8,P5,6.9458,1151.8
qwen25_7b,decode,131072,16,P0,50.6483,315.9
qwen25_7b,decode,131072,16,P1,76.1189,210.2
qwen25_7b,decode,131072,16,P3,13.7376,1164.7
qwen25_7b,decode,131072,16,P5,13.734,1165.0
mistral_7b,decode,2048,1,P0,0.0785,12736.2
mistral_7b,decode,2048,1,P1,0.2897,3451.3
mistral_7b,decode,2048,1,P3,0.1171,8542.6
mistral_7b,decode,2048,1,P5,0.1112,8989.2
mistral_7b,decode,2048,2,P0,0.1343,14889.6
mistral_7b,decode,2048,2,P1,0.3447,5802.9
mistral_7b,decode,2048,2,P3,0.1139,17563.0
mistral_7b,decode,2048,2,P5,0.1122,17831.4
mistral_7b,decode,2048,4,P0,0.2402,16655.0
mistral_7b,decode,2048,4,P1,0.4896,8170.5
mistral_7b,decode,2048,4,P3,0.1142,35014.0
mistral_7b,decode,2048,4,P5,0.1126,35521.5
mistral_7b,decode,2048,8,P0,0.4227,18927.4
mistral_7b,decode,2048,8,P1,0.8783,9108.7
mistral_7b,decode,2048,8,P3,0.1313,60950.4
mistral_7b,decode,2048,8,P5,0.128,62518.5
mistral_7b,decode,2048,16,P0,0.8145,19642.8
mistral_7b,decode,2048,16,P1,1.6948,9440.4
mistral_7b,decode,2048,16,P3,0.2574,62152.8
mistral_7b,decode,2048,16,P5,0.2554,62646.8
mistral_7b,decode,2048,32,P0,1.584,20202.4
mistral_7b,decode,2048,32,P1,3.2623,9809.0
mistral_7b,decode,2048,32,P3,0.4707,67990.4
mistral_7b,decode,2048,32,P5,0.4671,68508.6
mistral_7b,decode,4096,1,P0,0.1271,7867.7
mistral_7b,decode,4096,1,P1,0.3385,2954.2
mistral_7b,decode,4096,1,P3,0.1908,5239.9
mistral_7b,decode,4096,1,P5,0.1889,5293.6
mistral_7b,decode,4096,2,P0,0.2206,9067.7
mistral_7b,decode,4096,2,P1,0.4611,4337.6
mistral_7b,decode,4096,2,P3,0.1912,10461.8
mistral_7b,decode,4096,2,P5,0.1929,10368.3
mistral_7b,decode,4096,4,P0,0.4044,9892.0
mistral_7b,decode,4096,4,P1,0.8528,4690.5
mistral_7b,decode,4096,4,P3,0.1935,20671.0
mistral_7b,decode,4096,4,P5,0.1904,21007.7
mistral_7b,decode,4096,8,P0,0.7829,10219.1
mistral_7b,decode,4096,8,P1,1.6584,4824.0
mistral_7b,decode,4096,8,P3,0.2591,30876.6
mistral_7b,decode,4096,8,P5,0.255,31377.0
mistral_7b,decode,4096,16,P0,1.531,10450.5
mistral_7b,decode,4096,16,P1,3.2057,4991.1
mistral_7b,decode,4096,16,P3,0.4786,33431.5
mistral_7b,decode,4096,16,P5,0.4707,33989.7
mistral_7b,decode,4096,32,P0,3.0176,10604.3
mistral_7b,decode,4096,32,P1,6.2808,5094.9
mistral_7b,decode,4096,32,P3,0.8979,35638.6
mistral_7b,decode,4096,32,P5,0.8996,35569.4
mistral_7b,decode,8192,1,P0,0.2209,4526.7
mistral_7b,decode,8192,1,P1,0.4631,2159.3
mistral_7b,decode,8192,1,P3,0.3466,2885.5
mistral_7b,decode,8192,1,P5,0.3447,2900.7
mistral_7b,decode,8192,2,P0,0.4049,4939.8
mistral_7b,decode,8192,2,P1,0.8539,2342.2
mistral_7b,decode,8192,2,P3,0.3508,5701.5
mistral_7b,decode,8192,2,P5,0.3496,5720.4
mistral_7b,decode,8192,4,P0,0.7669,5215.7
mistral_7b,decode,8192,4,P1,1.6471,2428.6
mistral_7b,decode,8192,4,P3,0.415,9638.6
mistral_7b,decode,8192,4,P5,0.4161,9614.2
mistral_7b,decode,8192,8,P0,1.5286,5233.7
mistral_7b,decode,8192,8,P1,3.2128,2490.0
mistral_7b,decode,8192,8,P3,0.479,16701.5
mistral_7b,decode,8192,8,P5,0.475,16840.7
mistral_7b,decode,8192,16,P0,3.0201,5297.9
mistral_7b,decode,8192,16,P1,6.2916,2543.1
mistral_7b,decode,8192,16,P3,0.9222,17349.5
mistral_7b,decode,8192,16,P5,0.9164,17458.7
mistral_7b,decode,8192,32,P0,5.9481,5379.9
mistral_7b,decode,8192,32,P1,12.3632,2588.3
mistral_7b,decode,8192,32,P3,1.7477,18309.6
mistral_7b,decode,8192,32,P5,1.7516,18268.9
mistral_7b,decode,16384,1,P0,0.4077,2452.7
mistral_7b,decode,16384,1,P1,0.865,1156.1
mistral_7b,decode,16384,1,P3,0.6672,1498.9
mistral_7b,decode,16384,1,P5,0.6666,1500.3
mistral_7b,decode,16384,2,P0,0.7668,2608.2
mistral_7b,decode,16384,2,P1,1.6435,1216.9
mistral_7b,decode,16384,2,P3,0.7912,2527.9
mistral_7b,decode,16384,2,P5,0.7899,2532.1
mistral_7b,decode,16384,4,P0,1.4882,2687.8
mistral_7b,decode,16384,4,P1,3.1659,1263.5
mistral_7b,decode,16384,4,P3,0.8064,4960.2
mistral_7b,decode,16384,4,P5,0.8007,4995.7
mistral_7b,decode,16384,8,P0,3.0186,2650.2
mistral_7b,decode,16384,8,P1,6.2759,1274.7
mistral_7b,decode,16384,8,P3,0.9166,8728.1
mistral_7b,decode,16384,8,P5,0.9128,8764.0
mistral_7b,decode,16384,16,P0,5.9943,2669.2
mistral_7b,decode,16384,16,P1,12.4734,1282.7
mistral_7b,decode,16384,16,P3,1.7859,8959.1
mistral_7b,decode,16384,16,P5,1.7739,9019.7
mistral_7b,decode,16384,32,P0,11.964,2674.7
mistral_7b,decode,16384,32,P1,24.8355,1288.5
mistral_7b,decode,16384,32,P3,3.5224,9084.8
mistral_7b,decode,16384,32,P5,3.4822,9189.6
mistral_7b,decode,32768,1,P0,0.7773,1286.5
mistral_7b,decode,32768,1,P1,1.6549,604.3
mistral_7b,decode,32768,1,P3,1.5507,644.9
mistral_7b,decode,32768,1,P5,1.5551,643.1
mistral_7b,decode,32768,2,P0,1.5032,1330.5
mistral_7b,decode,32768,2,P1,3.1827,628.4
mistral_7b,decode,32768,2,P3,1.5613,1281.0
mistral_7b,decode,32768,2,P5,1.5597,1282.3
mistral_7b,decode,32768,4,P0,2.9637,1349.7
mistral_7b,decode,32768,4,P1,6.23,642.1
mistral_7b,decode,32768,4,P3,1.567,2552.7
mistral_7b,decode,32768,4,P5,1.5656,2554.9
mistral_7b,decode,32768,8,P0,6.0485,1322.6
mistral_7b,decode,32768,8,P1,12.441,643.0
mistral_7b,decode,32768,8,P3,1.7717,4515.5
mistral_7b,decode,32768,8,P5,1.7728,4512.6
mistral_7b,decode,32768,16,P0,12.1406,1317.9
mistral_7b,decode,32768,16,P1,24.8702,643.3
mistral_7b,decode,32768,16,P3,3.498,4574.0
mistral_7b,decode,32768,16,P5,3.5086,4560.2
mistral_7b,decode,32768,32,P0,24.2405,1320.1
mistral_7b,decode,32768,32,P1,49.7458,643.3
mistral_7b,decode,32768,32,P3,7.0231,4556.4
mistral_7b,decode,32768,32,P5,6.9685,4592.1
mistral_7b,decode,65536,1,P0,1.5714,636.4
mistral_7b,decode,65536,1,P1,3.2263,310.0
mistral_7b,decode,65536,1,P3,3.0855,324.1
mistral_7b,decode,65536,1,P5,3.0814,324.5
mistral_7b,decode,65536,2,P0,3.0301,660.0
mistral_7b,decode,65536,2,P1,6.3058,317.2
mistral_7b,decode,65536,2,P3,3.0858,648.1
mistral_7b,decode,65536,2,P5,3.084,648.5
mistral_7b,decode,65536,4,P0,6.0244,664.0
mistral_7b,decode,65536,4,P1,12.4322,321.7
mistral_7b,decode,65536,4,P3,3.0687,1303.5
mistral_7b,decode,65536,4,P5,3.064,1305.5
mistral_7b,decode,65536,8,P0,12.4135,644.5
mistral_7b,decode,65536,8,P1,25.1356,318.3
mistral_7b,decode,65536,8,P3,3.5102,2279.1
mistral_7b,decode,65536,8,P5,3.5136,2276.9
mistral_7b,decode,65536,16,P0,24.8119,644.9
mistral_7b,decode,65536,16,P1,50.1427,319.1
mistral_7b,decode,65536,16,P3,6.9458,2303.6
mistral_7b,decode,65536,16,P5,6.9206,2311.9
mistral_7b,decode,65536,32,P0,50.0189,639.8
mistral_7b,decode,65536,32,P1,100.5957,318.1
mistral_7b,decode,65536,32,P3,13.9012,2302.0
mistral_7b,decode,65536,32,P5,13.8997,2302.2
mistral_7b,decode,131072,1,P0,3.7606,265.9
mistral_7b,decode,131072,1,P1,6.758,148.0
mistral_7b,decode,131072,1,P3,6.1308,163.1
mistral_7b,decode,131072,1,P5,6.1208,163.4
mistral_7b,decode,131072,2,P0,6.8648,291.3
mistral_7b,decode,131072,2,P1,13.3121,150.2
mistral_7b,decode,131072,2,P3,6.1163,327.0
mistral_7b,decode,131072,2,P5,6.1104,327.3
mistral_7b,decode,131072,4,P0,13.6959,292.1
mistral_7b,decode,131072,4,P1,26.4924,151.0
mistral_7b,decode,131072,4,P3,6.1426,651.2
mistral_7b,decode,131072,4,P5,6.1237,653.2
mistral_7b,decode,131072,8,P0,28.0596,285.1
mistral_7b,decode,131072,8,P1,53.5129,149.5
mistral_7b,decode,131072,8,P3,6.9448,1151.9
mistral_7b,decode,131072,8,P5,6.9373,1153.2
mistral_7b,decode,131072,16,P0,56.4783,283.3
mistral_7b,decode,131072,16,P1,107.0803,149.4
mistral_7b,decode,131072,16,P3,13.817,1158.0
mistral_7b,decode,131072,16,P5,13.7985,1159.5
llama31_8b,decode,2048,1,P0,0.0788,12698.1
llama31_8b,decode,2048,1,P1,0.2852,3506.5
llama31_8b,decode,2048,1,P3,0.1135,8810.6
llama31_8b,decode,2048,1,P5,0.1105,9051.4
llama31_8b,decode,2048,2,P0,0.1331,15029.9
llama31_8b,decode,2048,2,P1,0.3452,5794.5
llama31_8b,decode,2048,2,P3,0.1118,17886.5
llama31_8b,decode,2048,2,P5,0.1107,18066.2
llama31_8b,decode,2048,4,P0,0.2251,17767.8
llama31_8b,decode,2048,4,P1,0.4677,8551.8
llama31_8b,decode,2048,4,P3,0.1166,34315.9
llama31_8b,decode,2048,4,P5,0.1107,36149.3
llama31_8b,decode,2048,8,P0,0.4213,18990.4
llama31_8b,decode,2048,8,P1,0.8724,9170.3
llama31_8b,decode,2048,8,P3,0.1285,62266.4
llama31_8b,decode,2048,8,P5,0.1274,62813.0
llama31_8b,decode,2048,16,P0,0.808,19802.3
llama31_8b,decode,2048,16,P1,1.69,9467.7
llama31_8b,decode,2048,16,P3,0.2552,62706.7
llama31_8b,decode,2048,16,P5,0.253,63239.1
llama31_8b,decode,2048,32,P0,1.5809,20241.6
llama31_8b,decode,2048,32,P1,3.259,9818.9
llama31_8b,decode,2048,32,P3,0.4689,68250.9
llama31_8b,decode,2048,32,P5,0.4682,68353.2
llama31_8b,decode,4096,1,P0,0.1283,7792.3
llama31_8b,decode,4096,1,P1,0.3411,2931.6
llama31_8b,decode,4096,1,P3,0.1932,5177.1
llama31_8b,decode,4096,1,P5,0.1929,5184.8
llama31_8b,decode,4096,2,P0,0.222,9007.3
llama31_8b,decode,4096,2,P1,0.464,4310.3
llama31_8b,decode,4096,2,P3,0.192,10418.2
llama31_8b,decode,4096,2,P5,0.1896,10549.5
llama31_8b,decode,4096,4,P0,0.4031,9923.7
llama31_8b,decode,4096,4,P1,0.8524,4692.6
llama31_8b,decode,4096,4,P3,0.1934,20686.1
llama31_8b,decode,4096,4,P5,0.191,20938.0
llama31_8b,decode,4096,8,P0,0.7848,10193.2
llama31_8b,decode,4096,8,P1,1.6591,4821.9
llama31_8b,decode,4096,8,P3,0.2603,30739.6
llama31_8b,decode,4096,8,P5,0.2559,31268.3
llama31_8b,decode,4096,16,P0,1.5283,10469.2
llama31_8b,decode,4096,16,P1,3.2072,4988.8
llama31_8b,decode,4096,16,P3,0.4749,33689.7
llama31_8b,decode,4096,16,P5,0.4772,33528.9
llama31_8b,decode,4096,32,P0,3.0215,10590.8
llama31_8b,decode,4096,32,P1,6.2827,5093.4
llama31_8b,decode,4096,32,P3,0.9019,35479.2
llama31_8b,decode,4096,32,P5,0.901,35514.6
llama31_8b,decode,8192,1,P0,0.2219,4505.6
llama31_8b,decode,8192,1,P1,0.4622,2163.3
llama31_8b,decode,8192,1,P3,0.349,2865.0
llama31_8b,decode,8192,1,P5,0.3482,2871.5
llama31_8b,decode,8192,2,P0,0.4023,4971.7
llama31_8b,decode,8192,2,P1,0.8529,2344.9
llama31_8b,decode,8192,2,P3,0.3505,5706.3
llama31_8b,decode,8192,2,P5,0.3487,5735.7
llama31_8b,decode,8192,4,P0,0.7631,5241.6
llama31_8b,decode,8192,4,P1,1.6401,2438.8
llama31_8b,decode,8192,4,P3,0.4105,9743.2
llama31_8b,decode,8192,4,P5,0.41,9757.3
llama31_8b,decode,8192,8,P0,1.5239,5249.7
llama31_8b,decode,8192,8,P1,3.1975,2501.9
llama31_8b,decode,8192,8,P3,0.4737,16886.6
llama31_8b,decode,8192,8,P5,0.4764,16791.6
llama31_8b,decode,8192,16,P0,3.0063,5322.2
llama31_8b,decode,8192,16,P1,6.271,2551.4
llama31_8b,decode,8192,16,P3,0.9094,17594.9
llama31_8b,decode,8192,16,P5,0.9113,17557.6
llama31_8b,decode,8192,32,P0,5.9754,5355.3
llama31_8b,decode,8192,32,P1,12.3642,2588.1
llama31_8b,decode,8192,32,P3,1.7539,18244.6
llama31_8b,decode,8192,32,P5,1.7595,18187.3
llama31_8b,decode,16384,1,P0,0.4084,2448.8
llama31_8b,decode,16384,1,P1,0.8568,1167.2
llama31_8b,decode,16384,1,P3,0.6627,1508.9
llama31_8b,decode,16384,1,P5,0.6612,1512.3
llama31_8b,decode,16384,2,P0,0.762,2624.7
llama31_8b,decode,16384,2,P1,1.6369,1221.8
llama31_8b,decode,16384,2,P3,0.7837,2552.1
llama31_8b,decode,16384,2,P5,0.785,2547.7
llama31_8b,decode,16384,4,P0,1.4829,2697.5
llama31_8b,decode,16384,4,P1,3.1614,1265.3
llama31_8b,decode,16384,4,P3,0.7971,5018.2
llama31_8b,decode,16384,4,P5,0.7957,5027.3
llama31_8b,decode,16384,8,P0,3.0015,2665.3
llama31_8b,decode,16384,8,P1,6.2545,1279.1
llama31_8b,decode,16384,8,P3,0.9115,8777.2
llama31_8b,decode,16384,8,P5,0.9049,8841.2
llama31_8b,decode,16384,16,P0,5.9684,2680.8
llama31_8b,decode,16384,16,P1,12.3933,1291.0
llama31_8b,decode,16384,16,P3,1.7704,9037.5
llama31_8b,decode,16384,16,P5,1.7661,9059.7
llama31_8b,decode,16384,32,P0,11.9583,2676.0
llama31_8b,decode,16384,32,P1,24.8274,1288.9
llama31_8b,decode,16384,32,P3,3.5222,9085.3
llama31_8b,decode,16384,32,P5,3.5176,9097.2
llama31_8b,decode,32768,1,P0,0.7765,1287.8
llama31_8b,decode,32768,1,P1,1.6566,603.7
llama31_8b,decode,32768,1,P3,1.5409,649.0
llama31_8b,decode,32768,1,P5,1.539,649.8
llama31_8b,decode,32768,2,P0,1.5044,1329.5
llama31_8b,decode,32768,2,P1,3.1829,628.4
llama31_8b,decode,32768,2,P3,1.5631,1279.5
llama31_8b,decode,32768,2,P5,1.5605,1281.7
llama31_8b,decode,32768,4,P0,2.9611,1350.8
llama31_8b,decode,32768,4,P1,6.2318,641.9
llama31_8b,decode,32768,4,P3,1.5673,2552.2
llama31_8b,decode,32768,4,P5,1.5688,2549.7
llama31_8b,decode,32768,8,P0,6.055,1321.2
llama31_8b,decode,32768,8,P1,12.4439,642.9
llama31_8b,decode,32768,8,P3,1.7775,4500.8
llama31_8b,decode,32768,8,P5,1.7834,4485.8
llama31_8b,decode,32768,16,P0,12.0691,1325.7
llama31_8b,decode,32768,16,P1,24.8382,644.2
llama31_8b,decode,32768,16,P3,3.505,4564.9
llama31_8b,decode,32768,16,P5,3.5061,4563.5
llama31_8b,decode,32768,32,P0,24.2523,1319.5
llama31_8b,decode,32768,32,P1,49.7795,642.8
llama31_8b,decode,32768,32,P3,6.9752,4587.7
llama31_8b,decode,32768,32,P5,6.9787,4585.4
llama31_8b,decode,65536,1,P0,1.58,632.9
llama31_8b,decode,65536,1,P1,3.2424,308.4
llama31_8b,decode,65536,1,P3,3.1155,321.0
llama31_8b,decode,65536,1,P5,3.1135,321.2
llama31_8b,decode,65536,2,P0,3.0441,657.0
llama31_8b,decode,65536,2,P1,6.3064,317.1
llama31_8b,decode,65536,2,P3,3.0885,647.6
llama31_8b,decode,65536,2,P5,3.0871,647.9
llama31_8b,decode,65536,4,P0,6.0186,664.6
llama31_8b,decode,65536,4,P1,12.4698,320.8
llama31_8b,decode,65536,4,P3,3.0879,1295.4
llama31_8b,decode,65536,4,P5,3.0825,1297.6
llama31_8b,decode,65536,8,P0,12.3491,647.8
llama31_8b,decode,65536,8,P1,25.0508,319.4
llama31_8b,decode,65536,8,P3,3.5127,2277.5
llama31_8b,decode,65536,8,P5,3.5044,2282.8
llama31_8b,decode,65536,16,P0,24.8102,644.9
llama31_8b,decode,65536,16,P1,50.3306,317.9
llama31_8b,decode,65536,16,P3,6.9938,2287.7
llama31_8b,decode,65536,16,P5,6.9859,2290.3
llama31_8b,decode,65536,32,P0,49.9782,640.3
llama31_8b,decode,65536,32,P1,100.699,317.8
llama31_8b,decode,65536,32,P3,13.9023,2301.8
llama31_8b,decode,65536,32,P5,13.9031,2301.6
llama31_8b,decode,131072,1,P0,3.7606,265.9
llama31_8b,decode,131072,1,P1,6.7504,148.1
llama31_8b,decode,131072,1,P3,6.1269,163.2
llama31_8b,decode,131072,1,P5,6.1235,163.3
llama31_8b,decode,131072,2,P0,6.8637,291.4
llama31_8b,decode,131072,2,P1,13.3169,150.2
llama31_8b,decode,131072,2,P3,6.1175,326.9
llama31_8b,decode,131072,2,P5,6.1128,327.2
llama31_8b,decode,131072,4,P0,13.6814,292.4
llama31_8b,decode,131072,4,P1,26.4303,151.3
llama31_8b,decode,131072,4,P3,6.0948,656.3
llama31_8b,decode,131072,4,P5,6.1146,654.2
llama31_8b,decode,131072,8,P0,28.1387,284.3
llama31_8b,decode,131072,8,P1,53.5077,149.5
llama31_8b,decode,131072,8,P3,6.9235,1155.5
llama31_8b,decode,131072,8,P5,6.9246,1155.3
llama31_8b,decode,131072,16,P0,56.3872,283.8
llama31_8b,decode,131072,16,P1,107.2121,149.2
llama31_8b,decode,131072,16,P3,13.9215,1149.3
llama31_8b,decode,131072,16,P5,13.9144,1149.9
nemotron3_nano,decode,2048,1,P0,0.075,13326.9
nemotron3_nano,decode,2048,1,P1,0.2838,3523.3
nemotron3_nano,decode,2048,1,P3,0.1132,8836.2
nemotron3_nano,decode,2048,1,P5,0.1137,8791.7
nemotron3_nano,decode,2048,2,P0,0.1252,15971.4
nemotron3_nano,decode,2048,2,P1,0.3281,6095.0
nemotron3_nano,decode,2048,2,P3,0.1125,17776.5
nemotron3_nano,decode,2048,2,P5,0.1103,18134.3
nemotron3_nano,decode,2048,4,P0,0.217,18435.7
nemotron3_nano,decode,2048,4,P1,0.4334,9229.0
nemotron3_nano,decode,2048,4,P3,0.1142,35031.8
nemotron3_nano,decode,2048,4,P5,0.113,35403.9
nemotron3_nano,decode,2048,8,P0,0.398,20099.8
nemotron3_nano,decode,2048,8,P1,0.6127,13057.7
nemotron3_nano,decode,2048,8,P3,0.1335,59931.4
nemotron3_nano,decode,2048,8,P5,0.1285,62251.0
nemotron3_nano,decode,2048,16,P0,0.7658,20892.9
nemotron3_nano,decode,2048,16,P1,1.0191,15700.6
nemotron3_nano,decode,2048,16,P3,0.2233,71666.5
nemotron3_nano,decode,2048,16,P5,0.2211,72366.7
nemotron3_nano,decode,2048,32,P0,1.4851,21546.7
nemotron3_nano,decode,2048,32,P1,1.9319,16563.6
nemotron3_nano,decode,2048,32,P3,0.4108,77897.8
nemotron3_nano,decode,2048,32,P5,0.4094,78166.9
nemotron3_nano,decode,4096,1,P0,0.1229,8136.7
nemotron3_nano,decode,4096,1,P1,0.3322,3010.6
nemotron3_nano,decode,4096,1,P3,0.192,5207.7
nemotron3_nano,decode,4096,1,P5,0.1904,5253.1
nemotron3_nano,decode,4096,2,P0,0.2132,9379.3
nemotron3_nano,decode,4096,2,P1,0.4249,4706.9
nemotron3_nano,decode,4096,2,P3,0.191,10472.1
nemotron3_nano,decode,4096,2,P5,0.1893,10567.9
nemotron3_nano,decode,4096,4,P0,0.3898,10260.4
nemotron3_nano,decode,4096,4,P1,0.6018,6647.1
nemotron3_nano,decode,4096,4,P3,0.1909,20950.1
nemotron3_nano,decode,4096,4,P5,0.1893,21130.7
nemotron3_nano,decode,4096,8,P0,0.754,10610.4
nemotron3_nano,decode,4096,8,P1,0.9955,8035.9
nemotron3_nano,decode,4096,8,P3,0.2224,35967.6
nemotron3_nano,decode,4096,8,P5,0.2234,35802.5
nemotron3_nano,decode,4096,16,P0,1.4715,10873.2
nemotron3_nano,decode,4096,16,P1,1.9186,8339.5
nemotron3_nano,decode,4096,16,P3,0.408,39216.0
nemotron3_nano,decode,4096,16,P5,0.4068,39328.1
nemotron3_nano,decode,4096,32,P0,2.9023,11025.6
nemotron3_nano,decode,4096,32,P1,3.7728,8481.9
nemotron3_nano,decode,4096,32,P3,0.881,36323.7
nemotron3_nano,decode,4096,32,P5,0.8807,36332.8
nemotron3_nano,decode,8192,1,P0,0.2148,4654.8
nemotron3_nano,decode,8192,1,P1,0.4275,2339.3
nemotron3_nano,decode,8192,1,P3,0.3475,2877.8
nemotron3_nano,decode,8192,1,P5,0.346,2890.3
nemotron3_nano,decode,8192,2,P0,0.3888,5144.1
nemotron3_nano,decode,8192,2,P1,0.6051,3305.5
nemotron3_nano,decode,8192,2,P3,0.3485,5738.2
nemotron3_nano,decode,8192,2,P5,0.3468,5766.4
nemotron3_nano,decode,8192,4,P0,0.7353,5439.8
nemotron3_nano,decode,8192,4,P1,0.9766,4095.9
nemotron3_nano,decode,8192,4,P3,0.3516,11378.2
nemotron3_nano,decode,8192,4,P5,0.3492,11454.9
nemotron3_nano,decode,8192,8,P0,1.4658,5457.7
nemotron3_nano,decode,8192,8,P1,1.9154,4176.7
nemotron3_nano,decode,8192,8,P3,0.41,19509.9
nemotron3_nano,decode,8192,8,P5,0.4083,19593.3
nemotron3_nano,decode,8192,16,P0,2.8935,5529.7
nemotron3_nano,decode,8192,16,P1,3.7628,4252.1
nemotron3_nano,decode,8192,16,P3,0.8987,17802.8
nemotron3_nano,decode,8192,16,P5,0.8843,18093.4
nemotron3_nano,decode,8192,32,P0,5.7537,5561.7
nemotron3_nano,decode,8192,32,P1,7.4498,4295.4
nemotron3_nano,decode,8192,32,P3,1.7243,18558.8
nemotron3_nano,decode,8192,32,P5,1.7249,18551.5
nemotron3_nano,decode,16384,1,P0,0.3934,2541.8
nemotron3_nano,decode,16384,1,P1,0.6065,1648.9
nemotron3_nano,decode,16384,1,P3,0.6597,1515.8
nemotron3_nano,decode,16384,1,P5,0.6591,1517.1
nemotron3_nano,decode,16384,2,P0,0.7393,2705.4
nemotron3_nano,decode,16384,2,P1,0.9774,2046.2
nemotron3_nano,decode,16384,2,P3,0.6622,3020.2
nemotron3_nano,decode,16384,2,P5,0.6628,3017.4
nemotron3_nano,decode,16384,4,P0,1.4286,2800.0
nemotron3_nano,decode,16384,4,P1,1.8815,2126.0
nemotron3_nano,decode,16384,4,P3,0.6622,6040.6
nemotron3_nano,decode,16384,4,P5,0.6621,6041.5
nemotron3_nano,decode,16384,8,P0,2.9058,2753.1
nemotron3_nano,decode,16384,8,P1,3.7712,2121.3
nemotron3_nano,decode,16384,8,P3,0.9067,8822.9
nemotron3_nano,decode,16384,8,P5,0.904,8849.1
nemotron3_nano,decode,16384,16,P0,5.757,2779.2
nemotron3_nano,decode,16384,16,P1,7.4487,2148.0
nemotron3_nano,decode,16384,16,P3,1.7365,9214.0
nemotron3_nano,decode,16384,16,P5,1.7391,9200.0
nemotron3_nano,decode,16384,32,P0,11.5523,2770.0
nemotron3_nano,decode,16384,32,P1,14.8036,2161.6
nemotron3_nano,decode,16384,32,P3,3.4115,9380.1
nemotron3_nano,decode,16384,32,P5,3.4121,9378.4
nemotron3_nano,decode,32768,1,P0,0.7471,1338.6
nemotron3_nano,decode,32768,1,P1,1.0043,995.7
nemotron3_nano,decode,32768,1,P3,1.295,772.2
nemotron3_nano,decode,32768,1,P5,1.2944,772.6
nemotron3_nano,decode,32768,2,P0,1.4426,1386.4
nemotron3_nano,decode,32768,2,P1,1.8957,1055.0
nemotron3_nano,decode,32768,2,P3,1.2982,1540.5
nemotron3_nano,decode,32768,2,P5,1.2963,1542.9
nemotron3_nano,decode,32768,4,P0,2.8273,1414.8
nemotron3_nano,decode,32768,4,P1,3.7048,1079.7
nemotron3_nano,decode,32768,4,P3,1.5495,2581.5
nemotron3_nano,decode,32768,4,P5,1.5488,2582.6
nemotron3_nano,decode,32768,8,P0,5.7799,1384.1
nemotron3_nano,decode,32768,8,P1,7.4422,1075.0
nemotron3_nano,decode,32768,8,P3,1.7943,4458.5
nemotron3_nano,decode,32768,8,P5,1.7901,4469.1
nemotron3_nano,decode,32768,16,P0,11.6047,1378.8
nemotron3_nano,decode,32768,16,P1,14.8614,1076.6
nemotron3_nano,decode,32768,16,P3,3.4447,4644.8
nemotron3_nano,decode,32768,16,P5,3.4109,4690.8
nemotron3_nano,decode,32768,32,P0,23.1826,1380.3
nemotron3_nano,decode,32768,32,P1,29.5904,1081.4
nemotron3_nano,decode,32768,32,P3,6.7975,4707.6
nemotron3_nano,decode,32768,32,P5,6.7565,4736.2
nemotron3_nano,decode,65536,1,P0,1.497,668.0
nemotron3_nano,decode,65536,1,P1,1.9491,513.1
nemotron3_nano,decode,65536,1,P3,2.5581,390.9
nemotron3_nano,decode,65536,1,P5,2.5567,391.1
nemotron3_nano,decode,65536,2,P0,2.9213,684.6
nemotron3_nano,decode,65536,2,P1,3.8055,525.6
nemotron3_nano,decode,65536,2,P3,3.0698,651.5
nemotron3_nano,decode,65536,2,P5,3.0647,652.6
nemotron3_nano,decode,65536,4,P0,5.8004,689.6
nemotron3_nano,decode,65536,4,P1,7.4762,535.0
nemotron3_nano,decode,65536,4,P3,3.0863,1296.0
nemotron3_nano,decode,65536,4,P5,3.0871,1295.7
nemotron3_nano,decode,65536,8,P0,11.895,672.6
nemotron3_nano,decode,65536,8,P1,15.1012,529.8
nemotron3_nano,decode,65536,8,P3,3.4943,2289.5
nemotron3_nano,decode,65536,8,P5,3.4894,2292.6
nemotron3_nano,decode,65536,16,P0,23.9547,667.9
nemotron3_nano,decode,65536,16,P1,30.3852,526.6
nemotron3_nano,decode,65536,16,P3,6.8089,2349.9
