config,mode,T_kv,B,pipeline,latency_ms,tokens_per_sec
qwen25_05b,decode,2048,1,P0,0.0563,17759.4
qwen25_05b,decode,2048,1,P1,0.278,3597.0
qwen25_05b,decode,2048,1,P2,0.0969,10315.2
qwen25_05b,decode,2048,1,P3,0.0735,13609.8
qwen25_05b,decode,2048,1,P5,0.0721,13878.9
qwen25_05b,decode,2048,2,P0,0.0768,26049.1
qwen25_05b,decode,2048,2,P1,0.2757,7253.2
qwen25_05b,decode,2048,2,P2,0.0967,20679.1
qwen25_05b,decode,2048,2,P3,0.0738,27100.3
qwen25_05b,decode,2048,2,P5,0.0731,27371.0
qwen25_05b,decode,2048,4,P0,0.0705,56774.6
qwen25_05b,decode,2048,4,P1,0.2838,14095.5
qwen25_05b,decode,2048,4,P2,0.0941,42511.6
qwen25_05b,decode,2048,4,P3,0.0726,55120.6
qwen25_05b,decode,2048,4,P5,0.0762,52510.0
qwen25_05b,decode,2048,8,P0,0.1158,69081.1
qwen25_05b,decode,2048,8,P1,0.3287,24337.8
qwen25_05b,decode,2048,8,P2,0.0992,80620.8
qwen25_05b,decode,2048,8,P3,0.0729,109709.0
qwen25_05b,decode,2048,8,P5,0.0744,107573.2
qwen25_05b,decode,2048,16,P0,0.2092,76496.4
qwen25_05b,decode,2048,16,P1,0.4246,37681.2
qwen25_05b,decode,2048,16,P2,0.1068,149829.3
qwen25_05b,decode,2048,16,P3,0.0847,188848.5
qwen25_05b,decode,2048,16,P5,0.0807,198245.5
qwen25_05b,decode,2048,32,P0,0.3937,81289.2
qwen25_05b,decode,2048,32,P1,0.6344,50441.3
qwen25_05b,decode,2048,32,P2,0.1761,181725.0
qwen25_05b,decode,2048,32,P3,0.1296,246829.4
qwen25_05b,decode,2048,32,P5,0.1306,245112.7
qwen25_05b,decode,4096,1,P0,0.0549,18208.3
qwen25_05b,decode,4096,1,P1,0.2735,3656.6
qwen25_05b,decode,4096,1,P2,0.1538,6501.1
qwen25_05b,decode,4096,1,P3,0.1146,8727.5
qwen25_05b,decode,4096,1,P5,0.1142,8759.6
qwen25_05b,decode,4096,2,P0,0.0689,29028.4
qwen25_05b,decode,4096,2,P1,0.2847,7024.3
qwen25_05b,decode,4096,2,P2,0.1537,13013.9
qwen25_05b,decode,4096,2,P3,0.1145,17471.8
qwen25_05b,decode,4096,2,P5,0.1183,16903.9
qwen25_05b,decode,4096,4,P0,0.1153,34692.7
qwen25_05b,decode,4096,4,P1,0.326,12268.4
qwen25_05b,decode,4096,4,P2,0.1573,25428.5
qwen25_05b,decode,4096,4,P3,0.1167,34275.9
qwen25_05b,decode,4096,4,P5,0.1148,34830.5
qwen25_05b,decode,4096,8,P0,0.1983,40336.8
qwen25_05b,decode,4096,8,P1,0.4155,19253.3
qwen25_05b,decode,4096,8,P2,0.1547,51728.4
qwen25_05b,decode,4096,8,P3,0.1166,68583.6
qwen25_05b,decode,4096,8,P5,0.1155,69262.9
qwen25_05b,decode,4096,16,P0,0.3841,41657.9
qwen25_05b,decode,4096,16,P1,0.6283,25466.2
qwen25_05b,decode,4096,16,P2,0.1799,88919.4
qwen25_05b,decode,4096,16,P3,0.1339,119522.3
qwen25_05b,decode,4096,16,P5,0.1311,122006.8
qwen25_05b,decode,4096,32,P0,0.7439,43017.0
qwen25_05b,decode,4096,32,P1,1.1956,26765.4
qwen25_05b,decode,4096,32,P2,0.3327,96185.5
qwen25_05b,decode,4096,32,P3,0.2263,141385.1
qwen25_05b,decode,4096,32,P5,0.2274,140698.8
qwen25_05b,decode,8192,1,P0,0.0695,14384.4
qwen25_05b,decode,8192,1,P1,0.2781,3595.4
qwen25_05b,decode,8192,1,P2,0.2755,3629.4
qwen25_05b,decode,8192,1,P3,0.1991,5022.5
qwen25_05b,decode,8192,1,P5,0.1975,5062.4
qwen25_05b,decode,8192,2,P0,0.1135,17613.7
qwen25_05b,decode,8192,2,P1,0.337,5935.1
qwen25_05b,decode,8192,2,P2,0.2772,7215.8
qwen25_05b,decode,8192,2,P3,0.1998,10011.6
qwen25_05b,decode,8192,2,P5,0.1981,10097.1
qwen25_05b,decode,8192,4,P0,0.1969,20312.6
qwen25_05b,decode,8192,4,P1,0.4112,9728.1
qwen25_05b,decode,8192,4,P2,0.2761,14487.2
qwen25_05b,decode,8192,4,P3,0.2002,19980.6
qwen25_05b,decode,8192,4,P5,0.1997,20032.8
qwen25_05b,decode,8192,8,P0,0.3544,22573.1
qwen25_05b,decode,8192,8,P1,0.5988,13361.1
qwen25_05b,decode,8192,8,P2,0.2772,28856.1
qwen25_05b,decode,8192,8,P3,0.2,39991.2
qwen25_05b,decode,8192,8,P5,0.1995,40098.6
qwen25_05b,decode,8192,16,P0,0.7279,21980.1
qwen25_05b,decode,8192,16,P1,1.1784,13578.2
qwen25_05b,decode,8192,16,P2,0.3207,49889.6
qwen25_05b,decode,8192,16,P3,0.231,69276.0
qwen25_05b,decode,8192,16,P5,0.2288,69935.5
qwen25_05b,decode,8192,32,P0,1.4337,22320.4
qwen25_05b,decode,8192,32,P1,2.3054,13880.2
qwen25_05b,decode,8192,32,P2,0.6915,46273.8
qwen25_05b,decode,8192,32,P3,0.4684,68318.2
qwen25_05b,decode,8192,32,P5,0.4684,68321.7
qwen25_05b,decode,16384,1,P0,0.1148,8713.8
qwen25_05b,decode,16384,1,P1,0.3277,3051.6
qwen25_05b,decode,16384,1,P2,0.5104,1959.4
qwen25_05b,decode,16384,1,P3,0.3618,2763.7
qwen25_05b,decode,16384,1,P5,0.3621,2761.4
qwen25_05b,decode,16384,2,P0,0.1996,10020.1
qwen25_05b,decode,16384,2,P1,0.413,4842.3
qwen25_05b,decode,16384,2,P2,0.5109,3914.5
qwen25_05b,decode,16384,2,P3,0.3622,5521.4
qwen25_05b,decode,16384,2,P5,0.3619,5526.6
qwen25_05b,decode,16384,4,P0,0.3527,11342.0
qwen25_05b,decode,16384,4,P1,0.5938,6736.2
qwen25_05b,decode,16384,4,P2,0.5155,7760.1
qwen25_05b,decode,16384,4,P3,0.3637,10999.0
qwen25_05b,decode,16384,4,P5,0.3647,10967.3
qwen25_05b,decode,16384,8,P0,0.6636,12055.4
qwen25_05b,decode,16384,8,P1,1.1184,7152.8
qwen25_05b,decode,16384,8,P2,0.5173,15464.6
qwen25_05b,decode,16384,8,P3,0.3637,21996.6
qwen25_05b,decode,16384,8,P5,0.3641,21970.5
qwen25_05b,decode,16384,16,P0,1.4085,11359.6
qwen25_05b,decode,16384,16,P1,2.2845,7003.7
qwen25_05b,decode,16384,16,P2,0.6858,23329.6
qwen25_05b,decode,16384,16,P3,0.4726,33855.7
qwen25_05b,decode,16384,16,P5,0.4732,33814.6
qwen25_05b,decode,16384,32,P0,2.8086,11393.7
qwen25_05b,decode,16384,32,P1,4.4866,7132.4
qwen25_05b,decode,16384,32,P2,1.3717,23329.3
qwen25_05b,decode,16384,32,P3,0.9026,35454.6
qwen25_05b,decode,16384,32,P5,0.89,35953.4
qwen25_05b,decode,32768,1,P0,0.1968,5081.1
qwen25_05b,decode,32768,1,P1,0.4117,2428.9
qwen25_05b,decode,32768,1,P2,0.9774,1023.1
qwen25_05b,decode,32768,1,P3,0.6862,1457.2
qwen25_05b,decode,32768,1,P5,0.6851,1459.5
qwen25_05b,decode,32768,2,P0,0.359,5571.0
qwen25_05b,decode,32768,2,P1,0.6009,3328.4
qwen25_05b,decode,32768,2,P2,0.9942,2011.6
qwen25_05b,decode,32768,2,P3,0.6981,2865.1
qwen25_05b,decode,32768,2,P5,0.6962,2872.6
qwen25_05b,decode,32768,4,P0,0.6706,5965.1
qwen25_05b,decode,32768,4,P1,1.1257,3553.3
qwen25_05b,decode,32768,4,P2,0.9966,4013.6
qwen25_05b,decode,32768,4,P3,0.6968,5740.3
qwen25_05b,decode,32768,4,P5,0.6982,5728.8
qwen25_05b,decode,32768,8,P0,1.2955,6175.5
qwen25_05b,decode,32768,8,P1,2.1723,3682.7
qwen25_05b,decode,32768,8,P2,1.2376,6464.0
qwen25_05b,decode,32768,8,P3,0.8327,9607.0
qwen25_05b,decode,32768,8,P5,0.8345,9586.0
qwen25_05b,decode,32768,16,P0,2.8113,5691.3
qwen25_05b,decode,32768,16,P1,4.4911,3562.6
qwen25_05b,decode,32768,16,P2,1.3482,11868.0
qwen25_05b,decode,32768,16,P3,0.9138,17509.7
qwen25_05b,decode,32768,16,P5,0.9114,17556.0
qwen25_05b,decode,32768,32,P0,5.5178,5799.4
qwen25_05b,decode,32768,32,P1,8.7672,3650.0
qwen25_05b,decode,32768,32,P2,2.641,12116.8
qwen25_05b,decode,32768,32,P3,1.7443,18345.2
qwen25_05b,decode,32768,32,P5,1.7398,18393.4
qwen25_05b,decode,65536,1,P0,0.3558,2810.5
qwen25_05b,decode,65536,1,P1,0.6038,1656.3
qwen25_05b,decode,65536,1,P2,1.9371,516.2
qwen25_05b,decode,65536,1,P3,1.3456,743.1
qwen25_05b,decode,65536,1,P5,1.347,742.4
qwen25_05b,decode,65536,2,P0,0.6716,2977.8
qwen25_05b,decode,65536,2,P1,1.1209,1784.2
qwen25_05b,decode,65536,2,P2,1.9384,1031.8
qwen25_05b,decode,65536,2,P3,1.3464,1485.5
qwen25_05b,decode,65536,2,P5,1.3483,1483.4
qwen25_05b,decode,65536,4,P0,1.2975,3082.9
qwen25_05b,decode,65536,4,P1,2.1765,1837.8
qwen25_05b,decode,65536,4,P2,2.4353,1642.5
qwen25_05b,decode,65536,4,P3,1.6239,2463.2
qwen25_05b,decode,65536,4,P5,1.6258,2460.4
qwen25_05b,decode,65536,8,P0,2.5431,3145.7
qwen25_05b,decode,65536,8,P1,4.2204,1895.6
qwen25_05b,decode,65536,8,P2,2.4535,3260.7
qwen25_05b,decode,65536,8,P3,1.6346,4894.2
qwen25_05b,decode,65536,8,P5,1.6368,4887.7
qwen25_05b,decode,65536,16,P0,5.575,2869.9
qwen25_05b,decode,65536,16,P1,8.8314,1811.7
qwen25_05b,decode,65536,16,P2,2.6283,6087.7
qwen25_05b,decode,65536,16,P3,1.7804,8986.7
qwen25_05b,decode,65536,16,P5,1.7804,8986.8
qwen25_05b,decode,65536,32,P0,11.2163,2853.0
qwen25_05b,decode,65536,32,P1,17.4146,1837.5
qwen25_05b,decode,65536,32,P2,5.2098,6142.2
qwen25_05b,decode,65536,32,P3,3.4389,9305.2
qwen25_05b,decode,65536,32,P5,3.4684,9226.1
qwen25_1.8b,decode,2048,1,P0,0.0541,18481.6
qwen25_1.8b,decode,2048,1,P1,0.2709,3691.3
qwen25_1.8b,decode,2048,1,P2,0.1109,9019.6
qwen25_1.8b,decode,2048,1,P3,0.11,9094.4
qwen25_1.8b,decode,2048,1,P5,0.1096,9124.3
qwen25_1.8b,decode,2048,2,P0,0.0746,26803.9
qwen25_1.8b,decode,2048,2,P1,0.2866,6977.4
qwen25_1.8b,decode,2048,2,P2,0.1134,17638.5
qwen25_1.8b,decode,2048,2,P3,0.1109,18032.9
qwen25_1.8b,decode,2048,2,P5,0.111,18023.5
qwen25_1.8b,decode,2048,4,P0,0.1235,32393.3
qwen25_1.8b,decode,2048,4,P1,0.3269,12236.8
qwen25_1.8b,decode,2048,4,P2,0.1119,35760.3
qwen25_1.8b,decode,2048,4,P3,0.1106,36182.1
qwen25_1.8b,decode,2048,4,P5,0.1107,36129.7
qwen25_1.8b,decode,2048,8,P0,0.22,36355.7
qwen25_1.8b,decode,2048,8,P1,0.4304,18588.6
qwen25_1.8b,decode,2048,8,P2,0.1127,71003.7
qwen25_1.8b,decode,2048,8,P3,0.1111,72030.5
qwen25_1.8b,decode,2048,8,P5,0.1099,72786.8
qwen25_1.8b,decode,2048,16,P0,0.4017,39831.7
qwen25_1.8b,decode,2048,16,P1,0.6462,24759.0
qwen25_1.8b,decode,2048,16,P2,0.1297,123380.4
qwen25_1.8b,decode,2048,16,P3,0.1318,121388.5
qwen25_1.8b,decode,2048,16,P5,0.1272,125782.0
qwen25_1.8b,decode,2048,32,P0,0.7729,41403.8
qwen25_1.8b,decode,2048,32,P1,1.2218,26190.2
qwen25_1.8b,decode,2048,32,P2,0.2239,142917.0
qwen25_1.8b,decode,2048,32,P3,0.2217,144315.6
qwen25_1.8b,decode,2048,32,P5,0.222,144112.9
qwen25_1.8b,decode,4096,1,P0,0.0748,13371.8
qwen25_1.8b,decode,4096,1,P1,0.2847,3512.8
qwen25_1.8b,decode,4096,1,P2,0.1919,5210.0
qwen25_1.8b,decode,4096,1,P3,0.1889,5295.2
qwen25_1.8b,decode,4096,1,P5,0.1885,5305.3
qwen25_1.8b,decode,4096,2,P0,0.1277,15655.8
qwen25_1.8b,decode,4096,2,P1,0.3444,5808.0
qwen25_1.8b,decode,4096,2,P2,0.1931,10356.1
qwen25_1.8b,decode,4096,2,P3,0.1917,10433.7
qwen25_1.8b,decode,4096,2,P5,0.1907,10488.7
qwen25_1.8b,decode,4096,4,P0,0.2163,18493.8
qwen25_1.8b,decode,4096,4,P1,0.4256,9397.9
qwen25_1.8b,decode,4096,4,P2,0.1908,20966.5
qwen25_1.8b,decode,4096,4,P3,0.1906,20983.5
qwen25_1.8b,decode,4096,4,P5,0.1907,20975.8
qwen25_1.8b,decode,4096,8,P0,0.393,20355.5
qwen25_1.8b,decode,4096,8,P1,0.6343,12612.8
qwen25_1.8b,decode,4096,8,P2,0.193,41460.2
qwen25_1.8b,decode,4096,8,P3,0.1897,42164.7
qwen25_1.8b,decode,4096,8,P5,0.1906,41964.7
qwen25_1.8b,decode,4096,16,P0,0.7622,20991.8
qwen25_1.8b,decode,4096,16,P1,1.2131,13189.2
qwen25_1.8b,decode,4096,16,P2,0.2222,72006.6
qwen25_1.8b,decode,4096,16,P3,0.2217,72154.6
qwen25_1.8b,decode,4096,16,P5,0.2213,72303.9
qwen25_1.8b,decode,4096,32,P0,1.4961,21389.4
qwen25_1.8b,decode,4096,32,P1,2.3652,13529.7
qwen25_1.8b,decode,4096,32,P2,0.4687,68278.8
qwen25_1.8b,decode,4096,32,P3,0.477,67087.6
qwen25_1.8b,decode,4096,32,P5,0.4661,68649.4
qwen25_1.8b,decode,8192,1,P0,0.129,7751.9
qwen25_1.8b,decode,8192,1,P1,0.3382,2956.9
qwen25_1.8b,decode,8192,1,P2,0.3476,2876.9
qwen25_1.8b,decode,8192,1,P3,0.3455,2894.1
qwen25_1.8b,decode,8192,1,P5,0.3442,2905.4
qwen25_1.8b,decode,8192,2,P0,0.2171,9211.2
qwen25_1.8b,decode,8192,2,P1,0.4247,4709.0
qwen25_1.8b,decode,8192,2,P2,0.3495,5722.5
qwen25_1.8b,decode,8192,2,P3,0.3463,5775.6
qwen25_1.8b,decode,8192,2,P5,0.3483,5742.5
qwen25_1.8b,decode,8192,4,P0,0.3924,10193.0
qwen25_1.8b,decode,8192,4,P1,0.6365,6284.1
qwen25_1.8b,decode,8192,4,P2,0.3515,11380.1
qwen25_1.8b,decode,8192,4,P3,0.3476,11506.6
qwen25_1.8b,decode,8192,4,P5,0.3475,11511.8
qwen25_1.8b,decode,8192,8,P0,0.7419,10783.7
qwen25_1.8b,decode,8192,8,P1,1.1911,6716.7
qwen25_1.8b,decode,8192,8,P2,0.349,22919.5
qwen25_1.8b,decode,8192,8,P3,0.3477,23008.9
qwen25_1.8b,decode,8192,8,P5,0.3507,22808.9
qwen25_1.8b,decode,8192,16,P0,1.4823,10793.9
qwen25_1.8b,decode,8192,16,P1,2.3593,6781.6
qwen25_1.8b,decode,8192,16,P2,0.4678,34204.2
qwen25_1.8b,decode,8192,16,P3,0.4673,34237.8
qwen25_1.8b,decode,8192,16,P5,0.4628,34570.6
qwen25_1.8b,decode,8192,32,P0,2.9287,10926.2
qwen25_1.8b,decode,8192,32,P1,4.5982,6959.2
qwen25_1.8b,decode,8192,32,P2,0.8922,35866.8
qwen25_1.8b,decode,8192,32,P3,0.9022,35469.4
qwen25_1.8b,decode,8192,32,P5,0.8966,35689.3
qwen25_1.8b,decode,16384,1,P0,0.2231,4482.3
qwen25_1.8b,decode,16384,1,P1,0.4398,2273.9
qwen25_1.8b,decode,16384,1,P2,0.662,1510.6
qwen25_1.8b,decode,16384,1,P3,0.6575,1520.9
qwen25_1.8b,decode,16384,1,P5,0.6587,1518.2
qwen25_1.8b,decode,16384,2,P0,0.4004,4994.8
qwen25_1.8b,decode,16384,2,P1,0.6374,3137.6
qwen25_1.8b,decode,16384,2,P2,0.6639,3012.3
qwen25_1.8b,decode,16384,2,P3,0.661,3025.6
qwen25_1.8b,decode,16384,2,P5,0.6616,3023.1
qwen25_1.8b,decode,16384,4,P0,0.7476,5350.3
qwen25_1.8b,decode,16384,4,P1,1.1951,3347.0
qwen25_1.8b,decode,16384,4,P2,0.6661,6005.1
qwen25_1.8b,decode,16384,4,P3,0.6614,6047.6
qwen25_1.8b,decode,16384,4,P5,0.6616,6046.3
qwen25_1.8b,decode,16384,8,P0,1.4498,5518.1
qwen25_1.8b,decode,16384,8,P1,2.3263,3439.0
qwen25_1.8b,decode,16384,8,P2,0.7841,10203.0
qwen25_1.8b,decode,16384,8,P3,0.781,10243.8
qwen25_1.8b,decode,16384,8,P5,0.7822,10227.0
qwen25_1.8b,decode,16384,16,P0,2.9346,5452.3
qwen25_1.8b,decode,16384,16,P1,4.6104,3470.4
qwen25_1.8b,decode,16384,16,P2,0.9104,17573.8
qwen25_1.8b,decode,16384,16,P3,0.9037,17705.0
qwen25_1.8b,decode,16384,16,P5,0.9097,17587.7
qwen25_1.8b,decode,16384,32,P0,5.8343,5484.8
qwen25_1.8b,decode,16384,32,P1,9.0447,3538.0
qwen25_1.8b,decode,16384,32,P2,1.7372,18420.0
qwen25_1.8b,decode,16384,32,P3,1.7268,18531.3
qwen25_1.8b,decode,16384,32,P5,1.7451,18336.8
qwen25_1.8b,decode,32768,1,P0,0.3976,2514.8
qwen25_1.8b,decode,32768,1,P1,0.6417,1558.4
qwen25_1.8b,decode,32768,1,P2,1.2774,782.8
qwen25_1.8b,decode,32768,1,P3,1.2978,770.5
qwen25_1.8b,decode,32768,1,P5,1.2961,771.6
qwen25_1.8b,decode,32768,2,P0,0.7608,2628.7
qwen25_1.8b,decode,32768,2,P1,1.212,1650.2
qwen25_1.8b,decode,32768,2,P2,1.2996,1539.0
qwen25_1.8b,decode,32768,2,P3,1.2896,1550.9
qwen25_1.8b,decode,32768,2,P5,1.2871,1553.9
qwen25_1.8b,decode,32768,4,P0,1.4645,2731.3
qwen25_1.8b,decode,32768,4,P1,2.3383,1710.7
qwen25_1.8b,decode,32768,4,P2,1.5459,2587.5
qwen25_1.8b,decode,32768,4,P3,1.5446,2589.7
qwen25_1.8b,decode,32768,4,P5,1.5445,2589.9
qwen25_1.8b,decode,32768,8,P0,2.8723,2785.2
qwen25_1.8b,decode,32768,8,P1,4.5501,1758.2
qwen25_1.8b,decode,32768,8,P2,1.5649,5112.2
qwen25_1.8b,decode,32768,8,P3,1.5622,5120.9
qwen25_1.8b,decode,32768,8,P5,1.5631,5118.0
qwen25_1.8b,decode,32768,16,P0,5.8736,2724.0
qwen25_1.8b,decode,32768,16,P1,9.0864,1760.9
qwen25_1.8b,decode,32768,16,P2,1.7614,9083.7
qwen25_1.8b,decode,32768,16,P3,1.7603,9089.5
qwen25_1.8b,decode,32768,16,P5,1.7653,9063.7
qwen25_1.8b,decode,32768,32,P0,11.7772,2717.1
qwen25_1.8b,decode,32768,32,P1,18.1499,1763.1
qwen25_1.8b,decode,32768,32,P2,3.4461,9285.9
qwen25_1.8b,decode,32768,32,P3,3.4357,9313.8
qwen25_1.8b,decode,32768,32,P5,3.4341,9318.3
qwen25_1.8b,decode,65536,1,P0,0.7794,1283.1
qwen25_1.8b,decode,65536,1,P1,1.2295,813.3
qwen25_1.8b,decode,65536,1,P2,2.5253,396.0
qwen25_1.8b,decode,65536,1,P3,2.524,396.2
qwen25_1.8b,decode,65536,1,P5,2.5212,396.6
qwen25_1.8b,decode,65536,2,P0,1.5079,1326.4
qwen25_1.8b,decode,65536,2,P1,2.3874,837.7
qwen25_1.8b,decode,65536,2,P2,3.0627,653.0
qwen25_1.8b,decode,65536,2,P3,3.0586,653.9
qwen25_1.8b,decode,65536,2,P5,3.0587,653.9
qwen25_1.8b,decode,65536,4,P0,2.957,1352.7
qwen25_1.8b,decode,65536,4,P1,4.6431,861.5
qwen25_1.8b,decode,65536,4,P2,3.076,1300.4
qwen25_1.8b,decode,65536,4,P3,3.0721,1302.1
qwen25_1.8b,decode,65536,4,P5,3.0737,1301.4
qwen25_1.8b,decode,65536,8,P0,5.88,1360.5
qwen25_1.8b,decode,65536,8,P1,9.1321,876.0
qwen25_1.8b,decode,65536,8,P2,3.0684,2607.3
qwen25_1.8b,decode,65536,8,P3,3.0659,2609.4
qwen25_1.8b,decode,65536,8,P5,3.0756,2601.1
qwen25_1.8b,decode,65536,16,P0,12.068,1325.8
qwen25_1.8b,decode,65536,16,P1,18.4828,865.7
qwen25_1.8b,decode,65536,16,P2,3.4969,4575.5
qwen25_1.8b,decode,65536,16,P3,3.496,4576.6
qwen25_1.8b,decode,65536,16,P5,3.5015,4569.5
qwen25_1.8b,decode,65536,32,P0,24.2349,1320.4
qwen25_1.8b,decode,65536,32,P1,36.7374,871.0
qwen25_1.8b,decode,65536,32,P2,6.8027,4704.0
qwen25_1.8b,decode,65536,32,P3,6.8363,4680.9
qwen25_1.8b,decode,65536,32,P5,6.8674,4659.7
qwen25_7b,decode,2048,1,P0,0.0716,13961.4
qwen25_7b,decode,2048,1,P1,0.2799,3572.9
qwen25_7b,decode,2048,1,P2,0.117,8545.5
qwen25_7b,decode,2048,1,P3,0.1113,8987.6
qwen25_7b,decode,2048,1,P5,0.1109,9017.1
qwen25_7b,decode,2048,2,P0,0.112,17851.4
qwen25_7b,decode,2048,2,P1,0.3222,6207.0
qwen25_7b,decode,2048,2,P2,0.1135,17621.5
qwen25_7b,decode,2048,2,P3,0.1118,17889.7
qwen25_7b,decode,2048,2,P5,0.1162,17208.7
qwen25_7b,decode,2048,4,P0,0.1999,20006.6
qwen25_7b,decode,2048,4,P1,0.4087,9787.7
qwen25_7b,decode,2048,4,P2,0.113,35404.5
qwen25_7b,decode,2048,4,P3,0.1119,35750.0
qwen25_7b,decode,2048,4,P5,0.1131,35358.7
qwen25_7b,decode,2048,8,P0,0.3686,21703.0
qwen25_7b,decode,2048,8,P1,0.6141,13027.6
qwen25_7b,decode,2048,8,P2,0.1301,61479.7
qwen25_7b,decode,2048,8,P3,0.1274,62770.6
qwen25_7b,decode,2048,8,P5,0.1316,60793.9
qwen25_7b,decode,2048,16,P0,0.7096,22547.1
qwen25_7b,decode,2048,16,P1,1.1594,13800.2
qwen25_7b,decode,2048,16,P2,0.2243,71330.4
qwen25_7b,decode,2048,16,P3,0.2251,71075.7
qwen25_7b,decode,2048,16,P5,0.2226,71863.5
qwen25_7b,decode,2048,32,P0,1.3486,23728.0
qwen25_7b,decode,2048,32,P1,2.2264,14372.7
qwen25_7b,decode,2048,32,P2,0.4567,70066.6
qwen25_7b,decode,2048,32,P3,0.4549,70340.7
qwen25_7b,decode,2048,32,P5,0.4566,70080.4
qwen25_7b,decode,4096,1,P0,0.1129,8856.1
qwen25_7b,decode,4096,1,P1,0.3186,3138.8
qwen25_7b,decode,4096,1,P2,0.1899,5266.6
qwen25_7b,decode,4096,1,P3,0.1886,5302.3
qwen25_7b,decode,4096,1,P5,0.1899,5265.6
qwen25_7b,decode,4096,2,P0,0.1951,10252.1
qwen25_7b,decode,4096,2,P1,0.4038,4952.6
qwen25_7b,decode,4096,2,P2,0.1952,10243.3
qwen25_7b,decode,4096,2,P3,0.1908,10481.7
qwen25_7b,decode,4096,2,P5,0.1921,10413.8
qwen25_7b,decode,4096,4,P0,0.3498,11434.1
qwen25_7b,decode,4096,4,P1,0.594,6734.4
qwen25_7b,decode,4096,4,P2,0.1934,20687.2
qwen25_7b,decode,4096,4,P3,0.1917,20863.3
qwen25_7b,decode,4096,4,P5,0.191,20945.7
qwen25_7b,decode,4096,8,P0,0.6926,11550.5
qwen25_7b,decode,4096,8,P1,1.1418,7006.6
qwen25_7b,decode,4096,8,P2,0.2227,35923.7
qwen25_7b,decode,4096,8,P3,0.2226,35931.8
qwen25_7b,decode,4096,8,P5,0.2209,36215.4
qwen25_7b,decode,4096,16,P0,1.3569,11791.9
qwen25_7b,decode,4096,16,P1,2.2314,7170.3
qwen25_7b,decode,4096,16,P2,0.4765,33575.2
qwen25_7b,decode,4096,16,P3,0.4632,34540.8
qwen25_7b,decode,4096,16,P5,0.4638,34500.1
qwen25_7b,decode,4096,32,P0,2.6087,12266.5
qwen25_7b,decode,4096,32,P1,4.2839,7469.8
qwen25_7b,decode,4096,32,P2,0.865,36992.5
qwen25_7b,decode,4096,32,P3,0.8658,36959.9
qwen25_7b,decode,4096,32,P5,0.8614,37146.7
qwen25_7b,decode,8192,1,P0,0.1965,5090.1
qwen25_7b,decode,8192,1,P1,0.4118,2428.3
qwen25_7b,decode,8192,1,P2,0.3494,2862.4
qwen25_7b,decode,8192,1,P3,0.3468,2883.2
qwen25_7b,decode,8192,1,P5,0.3476,2877.1
qwen25_7b,decode,8192,2,P0,0.3505,5705.4
qwen25_7b,decode,8192,2,P1,0.593,3372.6
qwen25_7b,decode,8192,2,P2,0.3494,5724.0
qwen25_7b,decode,8192,2,P3,0.3502,5710.5
qwen25_7b,decode,8192,2,P5,0.3474,5756.3
qwen25_7b,decode,8192,4,P0,0.6602,6059.1
qwen25_7b,decode,8192,4,P1,1.1092,3606.1
qwen25_7b,decode,8192,4,P2,0.3507,11404.4
qwen25_7b,decode,8192,4,P3,0.3501,11426.8
qwen25_7b,decode,8192,4,P5,0.3503,11417.3
qwen25_7b,decode,8192,8,P0,1.3479,5934.9
qwen25_7b,decode,8192,8,P1,2.2225,3599.6
qwen25_7b,decode,8192,8,P2,0.4703,17011.0
qwen25_7b,decode,8192,8,P3,0.4664,17152.4
qwen25_7b,decode,8192,8,P5,0.4669,17133.5
qwen25_7b,decode,8192,16,P0,2.6646,6004.7
qwen25_7b,decode,8192,16,P1,4.3392,3687.3
qwen25_7b,decode,8192,16,P2,0.8896,17986.5
qwen25_7b,decode,8192,16,P3,0.8915,17946.7
qwen25_7b,decode,8192,16,P5,0.886,18058.2
qwen25_7b,decode,8192,32,P0,5.1252,6243.6
qwen25_7b,decode,8192,32,P1,8.371,3822.7
qwen25_7b,decode,8192,32,P2,1.6662,19205.4
qwen25_7b,decode,8192,32,P3,1.6633,19238.5
qwen25_7b,decode,8192,32,P5,1.6621,19252.4
qwen25_7b,decode,16384,1,P0,0.3512,2847.6
qwen25_7b,decode,16384,1,P1,0.5953,1679.8
qwen25_7b,decode,16384,1,P2,0.6664,1500.5
qwen25_7b,decode,16384,1,P3,0.6621,1510.3
qwen25_7b,decode,16384,1,P5,0.6638,1506.5
qwen25_7b,decode,16384,2,P0,0.6707,2982.1
qwen25_7b,decode,16384,2,P1,1.1168,1790.8
qwen25_7b,decode,16384,2,P2,0.6711,2980.0
qwen25_7b,decode,16384,2,P3,0.6659,3003.4
qwen25_7b,decode,16384,2,P5,0.6729,2972.1
qwen25_7b,decode,16384,4,P0,1.2894,3102.1
qwen25_7b,decode,16384,4,P1,2.1684,1844.7
qwen25_7b,decode,16384,4,P2,0.8011,4993.1
qwen25_7b,decode,16384,4,P3,0.8021,4986.9
qwen25_7b,decode,16384,4,P5,0.8015,4990.5
qwen25_7b,decode,16384,8,P0,2.684,2980.6
qwen25_7b,decode,16384,8,P1,4.3429,1842.1
qwen25_7b,decode,16384,8,P2,0.9108,8783.2
qwen25_7b,decode,16384,8,P3,0.9076,8814.3
qwen25_7b,decode,16384,8,P5,0.9127,8765.3
qwen25_7b,decode,16384,16,P0,5.3086,3014.0
